session,flight,n_iterations,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,rejected_frac,fit_window_duration_ms
2026_07_21_gym,flight_66,15,20,ok,1437.6621,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,15,21,ok,1057.8016,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,15,22,ok,1078.8488,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,15,23,ok,1057.4422,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,15,24,ok,1094.7548,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,0,ok,1720.6178,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,1,ok,1673.1079,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,2,ok,1637.9531,141.9626,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,3,ok,1671.9553,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,4,ok,1626.3870,141.9626,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,5,ok,1683.5067,141.9626,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,6,ok,1555.5818,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,7,ok,1624.9652,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,8,ok,1774.6313,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,9,ok,1701.6919,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,10,ok,1759.3185,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,11,ok,1732.9508,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,12,ok,1715.9687,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,13,ok,1695.2727,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,14,ok,1752.4384,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,15,ok,1737.6933,141.9626,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,16,ok,1733.8409,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,17,ok,1720.5684,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,18,ok,1720.6185,141.9626,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,19,ok,2004.1911,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,20,ok,1787.6330,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,21,ok,1723.6437,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,22,ok,1721.4431,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_66,25,23,ok,1821.7267,172.0703,23,26,0.1154,416.3015
2026_07_21_gym,flight_66,25,24,ok,1707.1238,158.9774,24,26,0.0769,416.3015
2026_07_21_gym,flight_7,3,0,ok,249.2743,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,3,1,ok,260.5485,69.3469,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,3,2,ok,245.3873,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,3,3,ok,271.9174,74.7735,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,4,ok,286.3057,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,3,5,ok,265.4363,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,6,ok,243.3837,147.5345,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,3,7,ok,283.2341,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,8,ok,252.7560,53.4550,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,3,9,ok,241.6171,103.4258,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,10,ok,244.9239,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,11,ok,222.7039,66.5960,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,3,12,ok,251.6550,53.4550,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,3,13,ok,241.2384,58.3850,15,26,0.4231,416.3010
2026_07_21_gym,flight_7,3,14,ok,260.1338,70.2414,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,3,15,ok,250.1761,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,3,16,ok,228.2539,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,3,17,ok,233.9526,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,18,ok,256.6459,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,3,19,ok,228.1888,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,3,20,ok,220.1891,147.5345,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,3,21,ok,241.5287,66.7533,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,3,22,ok,249.1733,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,3,23,ok,238.5493,68.1824,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,3,24,ok,232.8878,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,5,0,ok,343.5171,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,1,ok,357.5569,69.3469,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,5,2,ok,346.5308,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,3,ok,370.4294,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,4,ok,346.1041,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,5,5,ok,370.4329,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,6,ok,350.4789,57.8672,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,5,7,ok,362.6179,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,8,ok,361.9758,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,9,ok,384.6099,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,5,10,ok,347.9673,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,11,ok,327.0650,66.5960,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,5,12,ok,370.0035,68.1824,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,5,13,ok,351.4839,52.5055,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,5,14,ok,365.1955,74.7735,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,15,ok,375.3778,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,16,ok,355.4110,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,5,17,ok,366.0410,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,18,ok,394.1367,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,5,19,ok,373.3499,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,5,20,ok,369.1664,147.5345,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,5,21,ok,372.6394,56.2539,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,22,ok,368.1675,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,5,23,ok,364.3151,68.1824,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,5,24,ok,354.6297,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,7,0,ok,463.5410,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,1,ok,466.4766,69.3469,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,7,2,ok,470.0052,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,3,ok,489.1442,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,4,ok,463.4267,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,7,5,ok,476.4117,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,6,ok,484.9534,57.8672,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,7,7,ok,479.4795,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,8,ok,490.3598,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,9,ok,503.5347,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,7,10,ok,480.7807,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,11,ok,513.2076,66.5960,16,26,0.3846,416.3010
2026_07_21_gym,flight_7,7,12,ok,485.3463,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,13,ok,469.1813,52.5055,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,7,14,ok,480.5920,74.7735,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,15,ok,483.2295,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,16,ok,468.7403,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,17,ok,494.5528,68.7468,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,18,ok,472.8346,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,7,19,ok,470.9965,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,7,20,ok,477.4988,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,7,21,ok,479.3011,56.2539,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,22,ok,473.8130,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,7,23,ok,490.2971,68.1824,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,7,24,ok,487.3080,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,10,0,ok,785.9112,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,1,ok,755.8529,69.3469,17,26,0.3462,416.3010
2026_07_21_gym,flight_7,10,2,ok,641.5811,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,3,ok,654.1443,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,4,ok,647.8381,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,10,5,ok,647.9543,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,10,6,ok,653.1838,57.8672,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,10,7,ok,653.1372,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,8,ok,655.6002,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,9,ok,697.2886,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,10,10,ok,740.2438,59.2908,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,10,11,ok,702.5863,53.3838,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,10,12,ok,689.6032,56.6998,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,13,ok,691.3935,57.2012,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,10,14,ok,823.7707,74.7735,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,10,15,ok,735.4850,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,16,ok,744.2593,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,10,17,ok,685.9457,51.6503,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,10,18,ok,712.1291,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,10,19,ok,999.4681,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,10,20,ok,676.6205,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,21,ok,689.3191,56.2539,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,10,22,ok,656.3657,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,23,ok,667.9230,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,10,24,ok,717.1122,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,15,0,ok,1576.8458,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,1,ok,2824.4262,57.1711,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,2,ok,2680.3296,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,3,ok,979.3250,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,4,ok,953.8637,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,5,ok,992.8230,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,15,6,ok,918.8896,57.8672,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,7,ok,983.6205,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,8,ok,957.7548,64.7350,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,9,ok,1051.1959,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,10,ok,1016.6846,59.2908,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,11,ok,985.5931,53.3838,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,15,12,ok,975.3800,56.6998,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,13,ok,952.7549,57.1711,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,14,ok,963.1781,57.1711,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,15,ok,968.0891,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,16,ok,951.2664,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,17,ok,931.9349,51.6503,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,15,18,ok,952.9261,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,15,19,ok,1006.3912,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,15,20,ok,958.0134,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,21,ok,953.7238,56.2539,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,15,22,ok,935.2601,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,15,23,ok,956.5753,53.0857,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,15,24,ok,958.6919,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,0,ok,1656.9978,48.9447,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,25,1,ok,1565.8958,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,2,ok,1519.3614,46.8997,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,3,ok,1555.8577,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,4,ok,1531.5957,55.1502,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,5,ok,1597.4451,64.4046,18,26,0.3077,416.3010
2026_07_21_gym,flight_7,25,6,ok,1522.6221,57.8672,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,7,ok,1673.9442,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,25,8,ok,1529.1725,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,9,ok,1576.9521,55.8722,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,10,ok,1546.4430,59.2908,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,11,ok,1611.8265,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,25,12,ok,1608.6286,53.0857,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,13,ok,1571.5031,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,14,ok,1566.5726,46.8465,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,15,ok,1564.1452,46.5850,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,16,ok,1570.9374,51.8060,22,26,0.1538,416.3010
2026_07_21_gym,flight_7,25,17,ok,1610.2969,51.6503,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,18,ok,1581.3535,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,19,ok,1583.2614,53.6576,21,26,0.1923,416.3010
2026_07_21_gym,flight_7,25,20,ok,1599.9433,48.6050,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,21,ok,1550.8087,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,25,22,ok,1485.9472,54.5853,19,26,0.2692,416.3010
2026_07_21_gym,flight_7,25,23,ok,1544.9603,53.0857,20,26,0.2308,416.3010
2026_07_21_gym,flight_7,25,24,ok,1606.9896,53.2488,21,26,0.1923,416.3010
2026_07_21_gym,flight_69,3,0,ok,301.0921,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,1,ok,291.4952,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,3,2,ok,260.0988,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,3,3,ok,280.5686,153.3035,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,4,ok,270.9769,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,3,5,ok,298.6479,145.7207,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,6,ok,287.9877,158.4033,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,7,ok,328.8088,188.1769,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,8,ok,335.4923,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,9,ok,317.5159,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,3,10,ok,353.6873,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,3,11,ok,318.5126,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,12,ok,307.3749,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,13,ok,311.6999,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,14,ok,316.7008,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,15,ok,302.8262,141.0243,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,16,ok,282.7564,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,17,ok,327.0092,158.4033,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,18,ok,298.9059,188.1769,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,19,ok,269.9842,200.6887,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,20,ok,282.2708,158.4033,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,3,21,ok,267.8219,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,22,ok,277.6028,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,23,ok,262.1631,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,3,24,ok,270.4741,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,0,ok,398.0265,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,1,ok,428.1996,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,2,ok,449.5040,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,3,ok,441.8855,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,4,ok,432.7077,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,5,ok,414.1766,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,6,ok,435.2699,158.4033,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,5,7,ok,443.9494,188.1769,18,26,0.3077,416.3030
2026_07_21_gym,flight_69,5,8,ok,419.2295,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,9,ok,471.3010,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,10,ok,426.8966,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,11,ok,443.9760,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,12,ok,432.1417,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,13,ok,440.7948,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,14,ok,434.9620,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,15,ok,446.6652,141.0243,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,16,ok,399.7556,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,17,ok,441.6128,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,18,ok,430.2625,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,19,ok,388.7128,200.6887,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,20,ok,421.1719,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,21,ok,401.1349,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,22,ok,416.3057,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,5,23,ok,402.3111,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,5,24,ok,417.1588,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,0,ok,513.0051,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,1,ok,535.9932,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,2,ok,594.2406,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,3,ok,563.3160,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,4,ok,546.8282,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,5,ok,539.5601,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,6,ok,530.6645,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,7,ok,555.1842,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,8,ok,565.4395,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,9,ok,572.2130,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,10,ok,554.8628,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,11,ok,543.6595,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,12,ok,537.8610,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,13,ok,558.4855,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,14,ok,557.0230,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,15,ok,559.8343,141.0243,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,16,ok,520.6291,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,17,ok,549.8455,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,18,ok,555.4386,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,19,ok,551.3079,200.6887,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,20,ok,563.4082,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,21,ok,526.9628,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,22,ok,536.0421,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,7,23,ok,543.2043,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,7,24,ok,554.1581,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,0,ok,716.9344,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,1,ok,745.8784,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,2,ok,792.6743,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,3,ok,755.7517,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,4,ok,741.5451,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,5,ok,764.5200,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,6,ok,803.4868,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,7,ok,741.3687,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,8,ok,743.2850,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,9,ok,753.1958,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,10,ok,731.9380,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,11,ok,745.2180,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,12,ok,753.6513,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,13,ok,751.3156,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,14,ok,796.7358,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,15,ok,767.0548,141.0243,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,16,ok,761.1020,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,17,ok,803.3730,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,18,ok,1006.2440,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,19,ok,826.7868,200.6887,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,20,ok,775.6884,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,21,ok,731.9997,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,22,ok,726.3947,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,10,23,ok,745.1951,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,10,24,ok,760.7452,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,0,ok,1015.6493,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,1,ok,1065.9787,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,2,ok,1079.7158,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,3,ok,1091.7758,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,4,ok,1065.9778,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,5,ok,1116.4146,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,6,ok,1097.9208,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,7,ok,1170.2454,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,8,ok,1045.6064,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,9,ok,1086.2130,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,10,ok,1084.0357,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,11,ok,1092.6742,152.0194,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,15,12,ok,1244.1663,140.3048,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,15,13,ok,1126.0818,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,14,ok,1114.0866,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,15,ok,1092.5085,141.0243,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,15,16,ok,1048.8563,142.0327,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,15,17,ok,1093.0558,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,18,ok,1099.8500,144.2931,20,26,0.2308,416.3030
2026_07_21_gym,flight_69,15,19,ok,1069.4287,200.6887,19,26,0.2692,416.3030
2026_07_21_gym,flight_69,15,20,ok,1109.3009,144.2931,20,26,0.2308,416.3030
