session,flight,W_ms,status,n_points,detect_sum_ms,triangulate_ms,ransac_ms,total_compute_ms,w_plus_compute_ms,position_error_mm,velocity_error_a_mm_s,velocity_error_b_mm_s,lead_time_ms,reason
2026_07_21_gym,flight_101,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_101,200.0,ok,12,229.9166919887066,0.10417599231004715,88.6164530068636,318.63732098788023,518.6373209878802,936.9086154491854,719.4071514662666,9932.863562810702,982.4604999999999,
2026_07_21_gym,flight_101,250.0,ok,15,286.35774897038937,0.11628800630569458,92.45095200836658,378.92498898506165,628.9249889850616,546.0631544259319,417.6583306479092,9626.920675146246,932.5044999999999,
2026_07_21_gym,flight_101,300.0,ok,18,342.8849789723754,0.126862995326519,102.2604859918356,445.2723279595375,745.2723279595375,572.7497605139964,433.80465191032454,9726.62573437768,882.5489999999999,
2026_07_21_gym,flight_101,350.0,ok,21,400.8234969750047,0.14186399430036545,117.58118299394846,518.5465439632535,868.5465439632535,112.50031563221762,91.93842599012265,9436.674754503205,832.5934999999998,
2026_07_21_gym,flight_101,400.0,ok,24,458.4138909652829,0.15910600125789642,126.6356709972024,585.2086679637432,985.2086679637432,110.07551363211101,96.65045454777578,9424.719173912998,782.6374999999998,
2026_07_21_gym,flight_101,430.0,ok,25,477.01268696039915,0.1559389978647232,131.87849600613117,609.047121964395,1039.047121964395,92.14553946827502,78.50121157311425,9402.440678846378,765.9859999999999,
2026_07_21_gym,flight_102,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_102,200.0,ok,13,249.32596699893475,0.11625099927186966,87.33541599661112,336.77763399481773,536.7776339948177,213.06195767386396,159.18010348117485,2179.6143539955356,1099.025,
2026_07_21_gym,flight_102,250.0,ok,16,305.79439598321915,0.11908499896526337,96.89896699786186,402.8124479800463,652.8124479800463,298.803955078072,216.9030621023299,2226.832234916954,1049.067,
2026_07_21_gym,flight_102,300.0,ok,19,362.677025988698,0.12925100326538086,110.10716600716114,472.9134429991245,772.9134429991245,121.43910502638121,107.8237883101914,1965.3990783189947,999.1100000000001,
2026_07_21_gym,flight_102,350.0,ok,22,420.4451589882374,0.14108599722385406,121.18012499809265,541.7663699835539,891.7663699835539,162.20065985217568,136.8973844811035,1941.9971403203497,949.1565,
2026_07_21_gym,flight_102,400.0,ok,24,458.6874909773469,0.1471239998936653,129.0058579966426,587.8404729738832,987.8404729738832,122.35224141692892,96.33723641599173,2113.5750692753118,899.2020000000001,
2026_07_21_gym,flight_102,430.0,ok,24,458.6874909773469,0.1491990089416504,128.6664950028062,587.5031849890947,1017.5031849890947,122.35224141692892,96.33723641599173,2113.5750692753118,899.2020000000001,
2026_07_21_gym,flight_103,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_103,200.0,ok,13,249.86021299660206,0.10887999832630157,92.66132099181414,342.6304139867425,542.6304139867425,284.5512858804753,260.51780828711577,1649.1502268117827,1049.0724999999998,
2026_07_21_gym,flight_103,250.0,ok,16,307.28298300504684,0.11708500236272812,103.74194800108671,411.1420160084963,661.1420160084963,256.7587365099434,242.59445053060722,1643.8449527201012,999.1154999999999,
2026_07_21_gym,flight_103,300.0,ok,19,364.2353780195117,0.1340860053896904,101.65876699239016,466.02823101729155,766.0282310172915,409.0754654123968,328.50534564440915,1738.3319539377542,949.1605,
2026_07_21_gym,flight_103,350.0,ok,22,422.61832401901484,0.1434200033545494,125.33887399733067,548.1006180197,898.1006180197,389.2679195024702,328.8495823292839,1744.068174405523,899.2049999999999,
2026_07_21_gym,flight_103,400.0,ok,25,480.49713300168514,0.15468000620603561,137.81438000500202,618.4661930128932,1018.4661930128932,198.4290015387932,187.4502305826138,1601.1280681561695,849.2495,
2026_07_21_gym,flight_103,430.0,ok,26,499.4519419968128,0.1574760004878044,151.08260399848223,650.6920219957829,1080.6920219957829,238.7742030649115,239.77220065371696,1654.6572560340496,832.5974999999999,
2026_07_21_gym,flight_104,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_104,200.0,ok,12,227.61939598619938,0.10460100322961807,88.56102199852467,316.28501898795366,516.2850189879537,315.3316410034112,214.04091138972962,2541.1436862757787,1182.2875,
2026_07_21_gym,flight_104,250.0,ok,15,283.8829709812999,0.11652900278568268,98.9837389960885,382.98323898017406,632.9832389801741,354.11645785747635,268.7210583960626,2633.7501450515315,1132.3315,
2026_07_21_gym,flight_104,300.0,ok,18,340.5632329881191,0.12841899693012238,102.41844499856234,443.1100969836116,743.1100969836116,339.1597995498895,263.41609112878837,2638.5621270550887,1082.3749999999998,
2026_07_21_gym,flight_104,350.0,ok,21,398.42772699147463,0.13830799609422684,120.65474599599838,519.2207809835672,869.2207809835672,236.67393928780987,190.13782075464357,2566.3831267604346,1032.4199999999998,
2026_07_21_gym,flight_104,400.0,ok,24,455.4892789795995,0.15381000936031342,131.70996300131083,587.3530519902706,987.3530519902706,324.66299626635424,192.95298405661936,2373.64849152047,982.464,
2026_07_21_gym,flight_104,430.0,ok,25,473.7818079739809,0.1544939950108528,135.21369300037622,609.149994969368,1039.149994969368,186.85313275462997,160.64712250324416,2557.9488970585367,965.8119999999999,
2026_07_21_gym,flight_105,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_105,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_105,250.0,ok,15,287.50273501873016,0.11576900631189346,95.99816599488258,383.61667001992464,633.6166700199246,529.6624748251702,374.9873595832791,10783.511185035211,1099.0275000000001,
2026_07_21_gym,flight_105,300.0,ok,18,344.2903760150075,0.12717799842357635,101.9006960093975,446.3182500228286,746.3182500228286,436.17991619850227,311.65339104847544,10747.702945638923,1049.0735,
2026_07_21_gym,flight_105,350.0,ok,21,401.9598710015416,0.14014099538326263,127.12451099604368,529.2245229929686,879.2245229929686,165.74594478545967,147.24817495747408,10471.44130475828,999.1154999999999,
2026_07_21_gym,flight_105,400.0,ok,24,459.4883920028806,0.16230999678373337,142.22655899822712,601.8772609978914,1001.8772609978914,128.23527389649067,118.58622926145883,10496.689039188803,949.16,
2026_07_21_gym,flight_105,430.0,ok,25,478.1777510046959,0.15260500460863113,142.9158040061593,621.2461600154638,1051.2461600154638,85.60771548495084,92.8900345353775,10503.545625940611,932.51,
2026_07_21_gym,flight_106,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_106,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_106,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_106,300.0,ok,19,365.1292360574007,0.13132599741220474,107.58113300055265,472.84169505536556,772.8416950553656,710.7070996000889,471.2148937213257,2863.720758908646,1165.6404999999997,
2026_07_21_gym,flight_106,350.0,ok,22,423.675510071218,0.14245600253343582,136.40727799385786,560.2252440676093,910.2252440676093,479.48494447178,278.9388210863949,2392.331425658423,1115.686,
2026_07_21_gym,flight_106,400.0,ok,25,481.8832000643015,0.15564300119876862,123.408985003829,605.4478280693293,1005.4478280693293,206.63482606177783,108.00972396823919,2514.996113564097,1065.728,
2026_07_21_gym,flight_106,430.0,ok,26,500.37709805369377,0.15710700303316116,131.927630007267,632.4618350639939,1062.461835063994,217.20959621309757,128.1403963637137,2542.284947359573,1049.077,
2026_07_21_gym,flight_107,150.0,ok,10,190.27814599871635,0.09763799607753754,73.57468699663877,263.95047099143267,413.95047099143267,777.9376564619447,550.8586449316788,7402.532389356649,1115.684,
2026_07_21_gym,flight_107,200.0,ok,13,247.6836730018258,0.10713899880647659,87.9923060014844,335.7831180021167,535.7831180021167,905.5103220152763,634.6845862042308,7499.145953285062,1065.728,
2026_07_21_gym,flight_107,250.0,ok,16,304.75417198240757,0.12121399492025375,87.29685699939728,392.1722429767251,642.1722429767251,311.9432688624415,234.33506655662129,7173.553415187729,1015.7719999999999,
2026_07_21_gym,flight_107,300.0,ok,19,361.29801397025585,0.13021499663591385,102.502506993711,463.93073596060276,763.9307359606028,988.5213604655067,696.5225697903737,7582.666214720645,965.816,
2026_07_21_gym,flight_107,350.0,ok,22,419.01742096990347,0.14186400175094604,123.60061299800873,542.7598979696631,892.7598979696631,265.65403595396674,209.87073702599696,7245.798636710319,915.8599999999999,
2026_07_21_gym,flight_107,400.0,ok,25,476.43344896286726,0.16318100690841675,136.4535769969225,613.0502069666982,1013.0502069666982,173.38558402641715,116.60081172241486,7216.263880503918,865.904,
2026_07_21_gym,flight_107,430.0,ok,26,494.99677796661854,0.15373600274324417,145.68887799978256,640.8393919691443,1070.8393919691443,269.1331419152061,208.52704458187213,7273.7986649515715,849.252,
2026_07_21_gym,flight_108,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_108,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_108,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_108,300.0,ok,16,305.48047299683094,0.11915899813175201,101.95340400189161,407.5530359968543,707.5530359968543,394.247077705137,327.23069053794404,31793.052114022197,1032.424,
2026_07_21_gym,flight_108,350.0,ok,19,363.24354898929596,0.13114099949598312,127.12715899944305,490.501848988235,840.501848988235,166.51268461678677,73.89669678572018,32061.42109585939,949.1625,
2026_07_21_gym,flight_108,400.0,ok,22,420.2387449964881,0.1429940015077591,148.66619000583887,569.0479290038347,969.0479290038347,72.11666349385696,28.846681074950162,31997.599991274317,899.2075,
2026_07_21_gym,flight_108,430.0,ok,23,438.7544409930706,0.1454009935259819,142.90643300116062,581.8062749877572,1011.8062749877572,806.859894938602,606.6280638356056,31561.68598500926,882.556,
2026_07_21_gym,flight_109,150.0,ok,10,190.7570399865508,0.09819400310516357,69.63214200735092,260.4873759970069,410.4873759970069,277.0186726459791,212.64411304765932,928.9070074049093,1215.5965,
2026_07_21_gym,flight_109,200.0,ok,13,248.5994209945202,0.10971299558877945,87.49631900340319,336.20545299351215,536.2054529935122,396.11551511576806,306.6543765850117,891.4922519572117,1165.64,
2026_07_21_gym,flight_109,250.0,ok,16,305.3479099944234,0.11747299879789352,94.19956599920988,399.66494899243116,649.6649489924312,328.7337716016397,256.74904781428484,906.0109077190001,1115.6845,
2026_07_21_gym,flight_109,300.0,ok,19,362.1054369956255,0.12991900742053986,112.5086150020361,474.74397100508213,774.7439710050821,213.7657591864843,171.10468812750383,915.8766942052555,1065.7265,
2026_07_21_gym,flight_109,350.0,ok,22,419.78639701753855,0.14221599698066711,126.42220900207758,546.3508220165968,896.3508220165968,194.95225588214348,162.82477140088054,911.9170016619338,1015.7715000000001,
2026_07_21_gym,flight_109,400.0,ok,25,478.423087015748,0.1520869955420494,127.2982660010457,605.8734400123358,1005.8734400123358,219.777658888545,124.41703293760877,960.8231310476349,965.816,
2026_07_21_gym,flight_109,430.0,ok,26,497.03901402652264,0.15749499946832657,137.56237699836493,634.7588860243559,1064.758886024356,158.80448230265296,128.17454454844304,917.4966015728913,949.1645000000001,
2026_07_21_gym,flight_11,150.0,ok,10,190.54459399729967,0.09680499881505966,85.02480900287628,275.666207998991,425.666207998991,89.42047747766044,44.82338665920665,3730.7645550920406,765.9939999999999,
2026_07_21_gym,flight_11,200.0,ok,13,248.23533099889755,0.10736099630594254,89.29449300467968,337.6371849998832,537.6371849998832,103.31456393210263,59.66678434168952,3724.8310650109784,716.0385,
2026_07_21_gym,flight_11,250.0,ok,16,304.9473170116544,0.12010299414396286,90.89989200979471,395.96731201559305,645.967312015593,92.68354431685621,49.173049625556466,3727.778552921269,666.0825,
2026_07_21_gym,flight_11,300.0,ok,19,362.9583790227771,0.13421499729156494,111.6010180041194,474.69361202418804,774.693612024188,122.03799719278429,99.9198091028767,3691.471608118034,616.126,
2026_07_21_gym,flight_11,350.0,ok,22,420.8997130468488,0.14180800318717957,119.59458000212908,540.636101052165,890.636101052165,173.69255043207946,166.04851958476036,3639.618863054974,566.1695,
2026_07_21_gym,flight_11,400.0,ok,25,478.79554303735495,0.1528090015053749,133.01237200200558,611.9607240408659,1011.9607240408659,221.23623334715225,221.53912022065708,3595.8008865997,516.2139999999999,
2026_07_21_gym,flight_11,430.0,ok,26,497.35552103817463,0.15354999899864197,135.7143839970231,633.2234550341964,1063.2234550341964,222.12020494106233,226.6448565007473,3590.2139594151463,499.562,
2026_07_21_gym,flight_110,150.0,ok,10,191.71434500068426,0.09587900340557098,72.02701599150896,263.8372399955988,413.8372399955988,477.6020651855544,319.24270901932323,7023.927322519107,1065.7285000000002,
2026_07_21_gym,flight_110,200.0,ok,13,249.4822730049491,0.10728700459003448,87.69091000407934,337.28047001361847,537.2804700136185,275.79332198372833,246.63613709849045,6716.60435963461,1015.7724999999999,
2026_07_21_gym,flight_110,250.0,ok,15,287.74871700257063,0.11660300195217133,92.05200999230146,379.91732999682426,629.9173299968243,288.23524896334345,269.51290587908255,6679.213088891182,965.8165000000001,
2026_07_21_gym,flight_110,300.0,ok,18,345.00175000727177,0.13791900128126144,102.33227100223303,447.47194001078606,747.471940010786,198.17827417858962,192.30874867032153,6739.764511447978,915.8600000000001,
2026_07_21_gym,flight_110,350.0,ok,21,402.46946900337934,0.14021500200033188,117.64154099673033,520.25122500211,870.25122500211,161.2531905147385,172.48257809477727,6753.046166910104,865.904,
2026_07_21_gym,flight_110,400.0,ok,24,460.1220559999347,0.14715999364852905,138.12288799136877,598.392103984952,998.392103984952,105.84980999367683,125.4772804178064,6793.529794847295,815.9480000000001,
2026_07_21_gym,flight_110,430.0,ok,25,479.02897200733423,0.15432799607515335,130.07678499817848,609.2600850015879,1039.2600850015879,72.89897155808772,97.30985103244176,6819.063911025649,799.2965,
2026_07_21_gym,flight_111,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_111,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_111,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_111,300.0,ok,19,362.03391199558973,0.1309560090303421,107.17567100375891,469.340539008379,769.340539008379,198.90928067231857,111.7790781276014,9917.534538777165,932.5129999999999,
2026_07_21_gym,flight_111,350.0,ok,22,419.64666098356247,0.14047500491142273,122.37822899967432,542.1653649881482,892.1653649881482,258.5304482859975,167.62011644137536,9962.924287480968,882.5564999999999,
2026_07_21_gym,flight_111,400.0,ok,25,477.2601129859686,0.15203100442886353,137.1245979964733,614.5367419868708,1014.5367419868708,264.5810329931296,157.91279872181357,9962.094546987972,832.6009999999999,
2026_07_21_gym,flight_111,430.0,ok,26,496.06261099129915,0.15947700291872025,147.06227400153875,643.2843619957566,1073.2843619957566,310.9453850414038,192.38596699739352,9997.086950842797,815.9485,
2026_07_21_gym,flight_112,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_112,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_112,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_112,300.0,ok,18,345.72171694785357,0.12886300683021545,105.10801000148058,450.95858995616436,750.9585899561644,588.2656202854719,450.6247716121189,12813.64022167016,915.861,
2026_07_21_gym,flight_112,350.0,ok,21,403.2352899312973,0.14032699912786484,122.67145799100399,526.0470749214292,876.0470749214292,755.8757908108101,632.5896321182532,12675.331242998076,865.9050000000002,
2026_07_21_gym,flight_112,400.0,ok,24,461.43773794174194,0.14642000198364258,137.97315300256014,599.5573109462857,999.5573109462857,427.945198350115,324.9192625385748,12874.915132251625,815.9495000000001,
2026_07_21_gym,flight_112,430.0,ok,24,461.43773794174194,0.15092000365257263,138.74283100664616,600.3314889520407,1030.3314889520407,427.945198350115,324.9192625385748,12874.915132251625,815.9495000000001,
2026_07_21_gym,flight_113,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_113,200.0,ok,12,229.80390199273825,0.1066569983959198,93.60945900529623,323.5200179964304,523.5200179964304,1071.1649139952399,736.9474704636431,4150.653152556693,1099.0335,
2026_07_21_gym,flight_113,250.0,ok,15,287.1333490014076,0.11693600565195084,98.23641500622034,385.4867000132799,635.4867000132799,1758.9645787280056,1221.0334685896826,3866.363912321271,1049.077,
2026_07_21_gym,flight_113,300.0,ok,18,344.3749720081687,0.12802999466657639,127.40210899710655,471.9051109999418,771.9051109999418,704.9141464891738,487.68924885717604,4325.816376020461,999.1215,
2026_07_21_gym,flight_113,350.0,ok,21,402.3250480219722,0.1370300054550171,136.0365600064397,538.4986380338669,888.4986380338669,752.8185882824264,525.5643478090965,4299.088223780337,949.1650000000001,
2026_07_21_gym,flight_113,400.0,ok,24,460.00552601367235,0.1495869979262352,154.28777100145817,614.4428840130568,1014.4428840130568,306.19130211331566,223.90471683541884,4525.243583098004,899.209,
2026_07_21_gym,flight_113,430.0,ok,25,478.7430940121412,0.15301299840211868,156.21856799721718,635.1146750077605,1065.1146750077605,325.5950485682131,241.2760076993044,4513.649478690865,882.557,
2026_07_21_gym,flight_114,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_114,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_114,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_114,300.0,ok,17,325.15351800620556,0.12730799615383148,111.19896499067545,436.47979099303484,736.4797909930348,427.159869948554,275.8230910871466,7307.12059341054,1015.7740000000002,
2026_07_21_gym,flight_114,350.0,ok,20,382.74413600564003,0.14827199280261993,122.93712899833918,505.8295369967818,855.8295369967818,432.14113126963764,304.4590278813022,7276.997891382978,965.8175000000001,
2026_07_21_gym,flight_114,400.0,ok,23,440.3770520091057,0.14719700068235397,131.1213380023837,571.6455870121717,971.6455870121717,445.4383610353359,323.09257591700464,7279.155650018091,915.861,
2026_07_21_gym,flight_114,430.0,ok,24,458.9238250106573,0.15179099887609482,132.7323660030961,591.8079820126295,1021.8079820126295,322.0225246810624,223.21052300774204,7332.578767902003,899.2090000000002,
2026_07_21_gym,flight_115,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_115,200.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_115,250.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_115,300.0,ok,18,343.5639619976282,0.13043799996376038,119.69332998991013,463.3877299875021,763.3877299875021,592.0410861062675,535.508207777781,16025.010296620696,932.5135,
2026_07_21_gym,flight_115,350.0,ok,21,400.42981300503016,0.14242000132799149,131.95589199662209,532.5281250029802,882.5281250029802,213.06260689233923,160.0939153215776,16235.87853804769,882.5554999999999,
2026_07_21_gym,flight_115,400.0,ok,24,458.0923240110278,0.14903099089860916,138.80628099292517,597.0476359948516,997.0476359948516,265.06803837146566,129.1625135562074,16366.193887565603,832.6009999999999,
2026_07_21_gym,flight_115,430.0,ok,25,476.91101000458,0.15640199929475784,143.76613699644804,620.8335490003228,1050.8335490003228,192.17249104342505,175.01753443759694,16209.61154761313,815.9494999999998,
2026_07_21_gym,flight_116,150.0,ok,10,190.55733501166105,0.09600900113582611,89.69136100262403,280.3447050154209,430.3447050154209,908.352349060891,557.5532959404502,10451.87182448006,1265.5545000000002,
2026_07_21_gym,flight_116,200.0,ok,13,248.2662030160427,0.10858400166034698,105.97462300211191,354.34941001981497,554.349410019815,583.3673484017477,364.61859515624036,10572.739130055052,1215.5980000000002,
2026_07_21_gym,flight_116,250.0,ok,16,304.99781902879477,0.11964000016450882,112.27442699670792,417.3918860256672,667.3918860256672,544.6674599448559,341.34741279066515,10590.634027331127,1165.6425000000002,
2026_07_21_gym,flight_116,300.0,ok,19,362.2442570030689,0.13117799907922745,127.66774299740791,490.04317799955606,790.0431779995561,408.19984239241876,263.46010532926186,10638.971290236868,1115.6860000000001,
2026_07_21_gym,flight_116,350.0,ok,22,419.75636901706457,0.14601200819015503,133.8426660001278,553.7450470253825,903.7450470253825,338.166580169168,216.54232123264973,10665.934684298969,1065.73,
2026_07_21_gym,flight_116,400.0,ok,25,477.5885990038514,0.1560320034623146,142.6529660075903,620.397597014904,1020.397597014904,288.82159549296375,185.21612449175987,10677.020343173877,1015.7740000000002,
2026_07_21_gym,flight_116,430.0,ok,26,496.1168330088258,0.15904999524354935,141.20654499530792,637.4824279993773,1067.4824279993773,324.11192986137553,203.58513026590248,10659.764751103832,999.1220000000001,
2026_07_21_gym,flight_117,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_117,200.0,ok,13,250.0266539901495,0.10912100225687027,87.01523999869823,337.1510149911046,537.1510149911046,205.49285005996924,144.6721412885776,3514.5179046854773,1148.991,
2026_07_21_gym,flight_117,250.0,ok,16,307.0958559885621,0.1179179921746254,102.34849399328232,409.56226797401905,659.562267974019,250.3771410079685,177.7269714437335,3475.9433914044735,1099.0345,
2026_07_21_gym,flight_117,300.0,ok,19,364.18496698886156,0.13297399878501892,116.1513189971447,480.4692599847913,780.4692599847913,300.5196890352885,208.56571091704095,3448.465827500325,1049.0785,
2026_07_21_gym,flight_117,350.0,ok,22,422.02977399528027,0.14240100979804993,125.60219300538301,547.7743680104613,897.7743680104613,294.77931133335596,205.02050956575897,3453.42590043371,999.122,
2026_07_21_gym,flight_117,400.0,ok,25,480.12763898819685,0.1529950052499771,131.59158300608397,611.8722169995308,1011.8722169995308,217.30732010490118,146.7503105137248,3512.4383199188073,949.1659999999999,
2026_07_21_gym,flight_117,430.0,ok,26,499.157249994576,0.1619959995150566,131.3771010041237,630.6963469982147,1060.6963469982147,186.83386394439705,115.93903539634321,3549.917245537518,932.5135,
2026_07_21_gym,flight_118,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_118,200.0,ok,12,228.74381403625011,0.10573100298643112,88.32046499848366,317.1700100377202,517.1700100377202,933.8481765757853,695.183629668544,11120.364075609623,1015.773,
2026_07_21_gym,flight_118,250.0,ok,15,285.19427604973316,0.11536099761724472,96.06837599724531,381.3780130445957,631.3780130445957,996.9262004895717,741.7715474309817,11153.755914305806,965.818,
2026_07_21_gym,flight_118,300.0,ok,18,341.8341080546379,0.13132700324058533,116.21793600171804,458.18337105959654,758.1833710595965,645.9571173952166,487.5491590558206,10932.982106052175,915.8534999999998,
2026_07_21_gym,flight_118,350.0,ok,21,399.49637906998396,0.14062300324440002,134.94392800331116,534.5809300765395,884.5809300765395,235.31901567053032,192.35006846857402,10447.992014154877,865.906,
2026_07_21_gym,flight_118,400.0,ok,24,456.8126020729542,0.15188299864530563,148.33238499611616,605.2968700677156,1005.2968700677156,296.0644657256919,210.29085946220096,10681.632347166093,815.9494999999998,
2026_07_21_gym,flight_118,430.0,ok,25,475.4624210745096,0.1538649946451187,151.5236789956689,627.1399650648236,1057.1399650648236,274.30597974919897,204.8231135645044,10674.483596628545,799.2975,
2026_07_21_gym,flight_119,150.0,ok,10,193.17615798860788,0.09589700400829315,72.80356500297785,266.075619995594,416.075619995594,806.5290579417571,970.8779541699065,353380.4882605878,899.2095,
2026_07_21_gym,flight_119,200.0,ok,12,232.460264980793,0.10293500125408173,88.81274700164795,321.37594698369503,521.375946983695,228.40315912634765,491.1126458297772,352980.7646945084,849.2504999999999,
2026_07_21_gym,flight_119,250.0,ok,15,290.6441939920187,0.11323200911283493,100.12646799534559,390.8838939964771,640.8838939964771,210.18471102539922,428.50169687157893,352912.2206899526,799.2969999999999,
2026_07_21_gym,flight_119,300.0,ok,18,348.18749099969864,0.12593699246644974,110.1920809969306,458.5055089890957,758.5055089890957,178.51732210488868,406.75689369428113,352894.99385571916,749.3414999999999,
2026_07_21_gym,flight_119,350.0,ok,21,406.6593529880047,0.14175299555063248,118.54171100258827,525.3428169861436,875.3428169861436,223.11349412118506,517.7061537033345,353009.4589109365,699.3849999999999,
2026_07_21_gym,flight_119,400.0,ok,24,464.89589796960354,0.14666099846363068,129.50466000288725,594.5472189709544,994.5472189709544,193.02335142893864,463.28994301017997,352956.5067852402,649.4290000000001,
2026_07_21_gym,flight_119,430.0,ok,25,484.31611696630716,0.1514580026268959,131.38600900769234,615.8535839766264,1045.8535839766264,189.9043541421012,499.49435273767506,352992.07392226864,632.7769999999999,
2026_07_21_gym,flight_12,150.0,ok,10,190.65301506221294,0.09463800489902496,71.8295179978013,262.5771710649133,412.5771710649133,365.48349808266795,491.77813005242916,6037.424865903968,532.8660000000001,
2026_07_21_gym,flight_12,200.0,ok,13,248.51452604681253,0.1080470085144043,88.49779400229454,337.1203670576215,537.1203670576215,234.46815564104514,318.83236361903306,6085.302612398348,482.9100000000001,
2026_07_21_gym,flight_12,250.0,ok,16,304.91292905807495,0.12288099527359009,92.1702239960432,397.20603404939175,647.2060340493917,205.26473758568395,273.47366471230083,6074.322380289585,432.9545,
2026_07_21_gym,flight_12,300.0,ok,19,361.4394910633564,0.1315860003232956,101.59642899781466,463.16750606149435,763.1675060614944,94.01730303780379,118.89600683747211,6205.324382687388,382.998,
2026_07_21_gym,flight_12,350.0,ok,22,419.4260690584779,0.14117900282144547,114.02554200589657,533.5927900671959,883.5927900671959,93.46699221622315,130.9115885013081,6195.159200763909,333.04150000000004,
2026_07_21_gym,flight_12,400.0,ok,25,477.0680790618062,0.15301400423049927,118.53902599960566,595.7601190656424,995.7601190656424,105.59336857855062,144.21520304382787,6164.710373119657,283.08500000000004,
2026_07_21_gym,flight_12,430.0,ok,26,495.8498160690069,0.1513650044798851,124.7208210080862,620.722002081573,1050.722002081573,90.53740755546193,121.45792388479819,6179.925084609981,266.4325,
2026_07_21_gym,flight_120,150.0,fit_failed,,,,,,,,,,,ransac_fit: no candidate model reached >= min_samples (8) inliers over 3 iterations
2026_07_21_gym,flight_120,200.0,ok,13,246.80517201125622,0.11173199862241745,86.75905099511147,333.6759550049901,533.6759550049901,311.5700090401267,186.71540197024802,2142.0466774510382,1182.2945,
2026_07_21_gym,flight_120,250.0,ok,16,303.1048080101609,0.11917699873447418,102.82114699482918,406.0451320037246,656.0451320037246,366.916775013522,222.5061602546061,2111.2080682679084,1132.3384999999998,
2026_07_21_gym,flight_120,300.0,ok,18,340.3435710147023,0.1276409924030304,113.17169100046158,453.64290300756693,753.6429030075669,611.518318677848,388.76329074324246,1993.741322606508,1082.3825,
