session,flight,N,lead_time_ms,error_mm,status,reason
2026_07_21_gym,flight_30,24,982.47,242.0950,ok,
2026_07_21_gym,flight_30,25,965.82,207.5840,ok,
2026_07_21_gym,flight_30,26,949.17,181.8410,ok,
2026_07_21_gym,flight_30,27,932.51,165.8193,ok,
2026_07_21_gym,flight_30,28,915.86,157.8186,ok,
2026_07_21_gym,flight_30,29,899.21,151.4802,ok,
2026_07_21_gym,flight_30,30,882.56,149.5763,ok,
2026_07_21_gym,flight_30,31,865.91,149.4324,ok,
2026_07_21_gym,flight_30,32,849.25,151.9530,ok,
2026_07_21_gym,flight_30,33,832.60,147.3338,ok,
2026_07_21_gym,flight_30,34,815.95,140.8157,ok,
2026_07_21_gym,flight_30,35,799.30,136.7326,ok,
2026_07_21_gym,flight_30,36,782.64,134.1781,ok,
2026_07_21_gym,flight_30,37,765.99,133.3136,ok,
2026_07_21_gym,flight_30,38,749.34,133.2852,ok,
2026_07_21_gym,flight_30,39,732.69,134.0480,ok,
2026_07_21_gym,flight_30,40,716.04,136.0742,ok,
2026_07_21_gym,flight_30,41,699.39,135.2763,ok,
2026_07_21_gym,flight_30,42,682.73,136.1038,ok,
2026_07_21_gym,flight_30,43,666.08,134.7827,ok,
2026_07_21_gym,flight_30,44,649.43,130.6746,ok,
2026_07_21_gym,flight_30,45,632.78,131.1490,ok,
2026_07_21_gym,flight_30,46,616.13,132.5962,ok,
2026_07_21_gym,flight_30,47,599.47,137.0033,ok,
2026_07_21_gym,flight_30,48,582.82,142.1588,ok,
2026_07_21_gym,flight_30,49,566.17,152.0543,ok,
2026_07_21_gym,flight_30,50,549.52,149.6564,ok,
2026_07_21_gym,flight_30,51,532.87,159.6621,ok,
2026_07_21_gym,flight_30,52,516.21,159.1628,ok,
2026_07_21_gym,flight_30,53,499.56,144.3070,ok,
2026_07_21_gym,flight_30,54,482.91,138.9851,ok,
2026_07_21_gym,flight_30,55,466.26,143.4876,ok,
2026_07_21_gym,flight_30,56,449.60,142.0708,ok,
2026_07_21_gym,flight_30,57,432.95,142.3388,ok,
2026_07_21_gym,flight_30,58,416.30,139.6261,ok,
2026_07_21_gym,flight_30,59,399.65,137.3503,ok,
2026_07_21_gym,flight_30,60,383.00,133.1118,ok,
2026_07_21_gym,flight_30,61,366.35,126.7461,ok,
2026_07_21_gym,flight_30,62,349.69,119.2992,ok,
2026_07_21_gym,flight_30,63,333.04,116.6766,ok,
2026_07_21_gym,flight_30,64,316.39,117.0675,ok,
2026_07_21_gym,flight_30,65,299.74,106.2911,ok,
2026_07_21_gym,flight_30,66,283.08,106.4194,ok,
2026_07_21_gym,flight_30,67,266.43,103.9790,ok,
2026_07_21_gym,flight_30,68,249.78,101.9918,ok,
2026_07_21_gym,flight_30,69,233.13,101.8805,ok,
2026_07_21_gym,flight_30,70,216.48,100.4552,ok,
2026_07_21_gym,flight_30,71,199.82,95.8607,ok,
2026_07_21_gym,flight_30,72,183.17,97.0439,ok,
2026_07_21_gym,flight_30,73,166.52,95.5463,ok,
2026_07_21_gym,flight_30,74,149.87,92.2005,ok,
2026_07_21_gym,flight_30,75,133.22,93.4490,ok,
2026_07_21_gym,flight_30,76,116.56,93.4158,ok,
2026_07_21_gym,flight_30,77,99.91,91.6978,ok,
2026_07_21_gym,flight_30,78,83.26,86.0115,ok,
2026_07_21_gym,flight_30,79,66.61,89.3397,ok,
2026_07_21_gym,flight_30,80,49.96,81.8831,ok,
2026_07_21_gym,flight_30,81,33.30,79.8080,ok,
2026_07_21_gym,flight_30,82,16.65,81.0361,ok,
2026_07_21_gym,flight_31,3,1248.90,2100.9719,ok,
2026_07_21_gym,flight_31,4,1232.25,1442.6591,ok,
2026_07_21_gym,flight_31,5,1215.60,2453.1980,ok,
2026_07_21_gym,flight_31,6,1198.95,669.2284,ok,
2026_07_21_gym,flight_31,7,1182.29,148.4943,ok,
2026_07_21_gym,flight_31,8,1165.64,73.4652,ok,
2026_07_21_gym,flight_31,9,1148.99,222.6493,ok,
2026_07_21_gym,flight_31,10,1132.34,252.3684,ok,
2026_07_21_gym,flight_31,11,1115.69,232.7142,ok,
2026_07_21_gym,flight_31,12,1099.04,87.9703,ok,
2026_07_21_gym,flight_31,13,1082.38,101.8829,ok,
2026_07_21_gym,flight_31,14,1065.73,240.1115,ok,
2026_07_21_gym,flight_31,15,1049.08,128.7856,ok,
2026_07_21_gym,flight_31,16,1032.43,319.7690,ok,
2026_07_21_gym,flight_31,17,1015.77,277.7896,ok,
2026_07_21_gym,flight_31,18,999.12,220.8161,ok,
2026_07_21_gym,flight_31,19,982.47,169.9764,ok,
2026_07_21_gym,flight_31,20,965.82,86.9340,ok,
2026_07_21_gym,flight_31,21,949.17,116.1172,ok,
2026_07_21_gym,flight_31,22,932.51,140.8820,ok,
2026_07_21_gym,flight_31,23,915.86,92.1475,ok,
2026_07_21_gym,flight_31,24,899.21,143.7488,ok,
2026_07_21_gym,flight_31,25,882.56,135.8857,ok,
2026_07_21_gym,flight_31,26,849.25,222.2013,ok,
2026_07_21_gym,flight_31,27,832.60,171.9634,ok,
2026_07_21_gym,flight_31,28,815.95,150.0540,ok,
2026_07_21_gym,flight_31,29,799.30,119.6077,ok,
2026_07_21_gym,flight_31,30,782.65,94.7831,ok,
2026_07_21_gym,flight_31,31,765.99,67.1244,ok,
2026_07_21_gym,flight_31,32,749.34,68.9773,ok,
2026_07_21_gym,flight_31,33,732.69,61.3277,ok,
2026_07_21_gym,flight_31,34,716.04,45.1701,ok,
2026_07_21_gym,flight_31,35,699.39,59.6177,ok,
2026_07_21_gym,flight_31,36,682.73,68.9307,ok,
2026_07_21_gym,flight_31,37,666.08,57.2823,ok,
2026_07_21_gym,flight_31,38,649.43,59.7387,ok,
2026_07_21_gym,flight_31,39,632.78,53.0645,ok,
2026_07_21_gym,flight_31,40,616.13,44.7437,ok,
2026_07_21_gym,flight_31,41,599.47,37.6414,ok,
2026_07_21_gym,flight_31,42,582.82,36.4454,ok,
2026_07_21_gym,flight_31,43,566.17,37.4817,ok,
2026_07_21_gym,flight_31,44,549.52,36.9822,ok,
2026_07_21_gym,flight_31,45,532.87,35.1163,ok,
2026_07_21_gym,flight_31,46,516.21,37.6097,ok,
2026_07_21_gym,flight_31,47,499.56,37.1092,ok,
2026_07_21_gym,flight_31,48,482.91,50.2043,ok,
2026_07_21_gym,flight_31,49,466.26,44.6852,ok,
2026_07_21_gym,flight_31,50,449.60,35.7588,ok,
2026_07_21_gym,flight_31,51,432.95,38.4003,ok,
2026_07_21_gym,flight_31,52,416.30,40.2444,ok,
2026_07_21_gym,flight_31,53,399.65,47.2471,ok,
2026_07_21_gym,flight_31,54,383.00,41.2530,ok,
2026_07_21_gym,flight_31,55,366.34,45.2695,ok,
2026_07_21_gym,flight_31,56,349.69,51.0630,ok,
2026_07_21_gym,flight_31,57,333.04,50.9419,ok,
2026_07_21_gym,flight_31,58,316.39,53.7478,ok,
2026_07_21_gym,flight_31,59,299.74,58.6296,ok,
2026_07_21_gym,flight_31,60,283.08,67.6567,ok,
2026_07_21_gym,flight_31,61,266.43,68.1062,ok,
2026_07_21_gym,flight_31,62,249.78,74.9591,ok,
2026_07_21_gym,flight_31,63,233.13,75.6408,ok,
2026_07_21_gym,flight_31,64,216.48,75.4776,ok,
2026_07_21_gym,flight_31,65,199.82,78.7446,ok,
2026_07_21_gym,flight_31,66,183.17,68.7483,ok,
2026_07_21_gym,flight_31,67,166.52,64.8123,ok,
2026_07_21_gym,flight_31,68,149.87,62.9277,ok,
2026_07_21_gym,flight_31,69,133.22,70.5004,ok,
2026_07_21_gym,flight_31,70,116.56,66.9623,ok,
2026_07_21_gym,flight_31,71,99.91,59.7506,ok,
2026_07_21_gym,flight_31,72,83.26,60.7632,ok,
2026_07_21_gym,flight_31,73,66.61,59.4321,ok,
2026_07_21_gym,flight_31,74,49.96,63.2483,ok,
2026_07_21_gym,flight_31,75,33.30,62.6370,ok,
2026_07_21_gym,flight_31,76,16.65,61.7463,ok,
2026_07_21_gym,flight_32,3,1398.77,2118.4741,ok,
2026_07_21_gym,flight_32,4,1382.12,2249.0110,ok,
2026_07_21_gym,flight_32,5,1365.47,955.6819,ok,
2026_07_21_gym,flight_32,6,1348.82,286.4913,ok,
2026_07_21_gym,flight_32,7,1332.16,326.6615,ok,
2026_07_21_gym,flight_32,8,1315.51,249.8923,ok,
2026_07_21_gym,flight_32,9,1298.86,473.5788,ok,
2026_07_21_gym,flight_32,10,1282.21,340.4530,ok,
2026_07_21_gym,flight_32,11,1265.56,151.2707,ok,
2026_07_21_gym,flight_32,12,1248.90,415.6740,ok,
2026_07_21_gym,flight_32,13,1232.25,229.1842,ok,
2026_07_21_gym,flight_32,14,1215.60,205.7654,ok,
2026_07_21_gym,flight_32,15,1198.95,110.4340,ok,
2026_07_21_gym,flight_32,16,1182.30,137.5507,ok,
2026_07_21_gym,flight_32,17,1165.64,164.0591,ok,
2026_07_21_gym,flight_32,18,1148.99,271.8694,ok,
2026_07_21_gym,flight_32,19,1132.34,135.1796,ok,
2026_07_21_gym,flight_32,20,1115.69,115.2430,ok,
2026_07_21_gym,flight_32,21,1099.03,90.7437,ok,
2026_07_21_gym,flight_32,22,1082.38,289.5325,ok,
2026_07_21_gym,flight_32,23,1065.73,243.3071,ok,
2026_07_21_gym,flight_32,24,1049.08,222.9820,ok,
2026_07_21_gym,flight_32,25,1032.43,186.4691,ok,
2026_07_21_gym,flight_32,26,1015.77,137.9662,ok,
2026_07_21_gym,flight_32,27,999.12,130.1862,ok,
2026_07_21_gym,flight_32,28,982.47,118.4149,ok,
2026_07_21_gym,flight_32,29,965.82,114.6614,ok,
2026_07_21_gym,flight_32,30,949.17,119.5659,ok,
2026_07_21_gym,flight_32,31,932.51,125.3295,ok,
2026_07_21_gym,flight_32,32,915.86,108.8722,ok,
2026_07_21_gym,flight_32,33,899.21,110.4160,ok,
2026_07_21_gym,flight_32,34,882.56,152.8542,ok,
2026_07_21_gym,flight_32,35,865.91,120.3530,ok,
2026_07_21_gym,flight_32,36,849.25,114.8346,ok,
2026_07_21_gym,flight_32,37,832.60,129.7459,ok,
2026_07_21_gym,flight_32,38,815.95,119.0519,ok,
2026_07_21_gym,flight_32,39,799.30,119.7840,ok,
2026_07_21_gym,flight_32,40,782.65,116.5038,ok,
2026_07_21_gym,flight_32,41,765.99,116.5850,ok,
2026_07_21_gym,flight_32,42,749.34,115.1870,ok,
2026_07_21_gym,flight_32,43,732.69,113.7269,ok,
2026_07_21_gym,flight_32,44,716.04,106.5086,ok,
2026_07_21_gym,flight_32,45,699.38,104.6885,ok,
2026_07_21_gym,flight_32,46,682.73,113.6250,ok,
2026_07_21_gym,flight_32,47,666.08,123.4062,ok,
2026_07_21_gym,flight_32,48,632.78,125.6262,ok,
2026_07_21_gym,flight_32,49,616.13,134.4840,ok,
2026_07_21_gym,flight_32,50,599.47,134.8657,ok,
2026_07_21_gym,flight_32,51,582.82,138.4204,ok,
2026_07_21_gym,flight_32,52,566.17,141.0833,ok,
2026_07_21_gym,flight_32,53,549.52,143.2537,ok,
2026_07_21_gym,flight_32,54,532.87,140.6395,ok,
2026_07_21_gym,flight_32,55,516.21,138.9783,ok,
2026_07_21_gym,flight_32,56,499.56,140.5388,ok,
2026_07_21_gym,flight_32,57,482.91,139.5210,ok,
2026_07_21_gym,flight_32,58,466.26,141.0395,ok,
2026_07_21_gym,flight_32,59,449.61,145.5543,ok,
2026_07_21_gym,flight_32,60,432.95,149.7324,ok,
2026_07_21_gym,flight_32,61,416.30,154.4557,ok,
2026_07_21_gym,flight_32,62,399.65,160.0764,ok,
2026_07_21_gym,flight_32,63,383.00,157.7631,ok,
2026_07_21_gym,flight_32,64,366.34,154.5507,ok,
2026_07_21_gym,flight_32,65,349.69,156.2569,ok,
2026_07_21_gym,flight_32,66,333.04,157.5808,ok,
2026_07_21_gym,flight_32,67,316.39,152.3772,ok,
2026_07_21_gym,flight_32,68,299.74,159.8439,ok,
2026_07_21_gym,flight_32,69,283.09,169.5531,ok,
2026_07_21_gym,flight_32,70,266.43,172.1371,ok,
2026_07_21_gym,flight_32,71,249.78,170.6649,ok,
2026_07_21_gym,flight_32,72,233.13,181.1064,ok,
2026_07_21_gym,flight_32,73,216.48,187.3758,ok,
2026_07_21_gym,flight_32,74,199.82,186.8042,ok,
2026_07_21_gym,flight_32,75,183.17,185.4656,ok,
2026_07_21_gym,flight_32,76,166.52,187.8792,ok,
2026_07_21_gym,flight_32,77,149.87,194.0181,ok,
2026_07_21_gym,flight_32,78,133.22,191.7309,ok,
2026_07_21_gym,flight_32,79,116.56,182.2430,ok,
2026_07_21_gym,flight_32,80,99.91,178.7863,ok,
2026_07_21_gym,flight_32,81,83.26,175.5246,ok,
2026_07_21_gym,flight_32,82,66.61,174.4579,ok,
2026_07_21_gym,flight_32,83,49.96,174.8901,ok,
2026_07_21_gym,flight_32,84,33.30,179.7055,ok,
2026_07_21_gym,flight_32,85,16.65,178.3857,ok,
2026_07_21_gym,flight_33,3,1248.90,1397.7478,ok,
2026_07_21_gym,flight_33,4,1232.25,1253.9000,ok,
2026_07_21_gym,flight_33,5,1215.60,1001.4829,ok,
2026_07_21_gym,flight_33,6,1198.95,1549.4224,ok,
2026_07_21_gym,flight_33,7,1182.29,2173.4494,ok,
2026_07_21_gym,flight_33,8,1165.64,1391.9531,ok,
2026_07_21_gym,flight_33,9,1148.99,296.1366,ok,
2026_07_21_gym,flight_33,10,1132.34,342.6068,ok,
2026_07_21_gym,flight_33,11,1115.69,456.2662,ok,
2026_07_21_gym,flight_33,12,1099.04,440.8304,ok,
2026_07_21_gym,flight_33,13,1082.38,563.0712,ok,
2026_07_21_gym,flight_33,14,1065.73,209.1792,ok,
2026_07_21_gym,flight_33,15,1049.08,124.9430,ok,
2026_07_21_gym,flight_33,16,1032.43,272.4002,ok,
2026_07_21_gym,flight_33,17,1015.77,122.7242,ok,
2026_07_21_gym,flight_33,18,999.12,156.1932,ok,
2026_07_21_gym,flight_33,19,982.47,303.4350,ok,
2026_07_21_gym,flight_33,20,965.82,170.8366,ok,
2026_07_21_gym,flight_33,21,949.17,135.3425,ok,
2026_07_21_gym,flight_33,22,932.51,164.2926,ok,
2026_07_21_gym,flight_33,23,915.86,143.4658,ok,
2026_07_21_gym,flight_33,24,899.21,134.4680,ok,
2026_07_21_gym,flight_33,25,882.56,138.1556,ok,
2026_07_21_gym,flight_33,26,865.91,136.8070,ok,
2026_07_21_gym,flight_33,27,849.25,139.3901,ok,
2026_07_21_gym,flight_33,28,832.60,150.0233,ok,
2026_07_21_gym,flight_33,29,815.95,134.3503,ok,
2026_07_21_gym,flight_33,30,799.30,127.8910,ok,
2026_07_21_gym,flight_33,31,782.65,126.1007,ok,
2026_07_21_gym,flight_33,32,765.99,120.6113,ok,
2026_07_21_gym,flight_33,33,749.34,121.3648,ok,
2026_07_21_gym,flight_33,34,732.69,120.1779,ok,
2026_07_21_gym,flight_33,35,716.04,121.4378,ok,
2026_07_21_gym,flight_33,36,699.39,118.9579,ok,
2026_07_21_gym,flight_33,37,682.73,113.3349,ok,
2026_07_21_gym,flight_33,38,666.08,116.1136,ok,
2026_07_21_gym,flight_33,39,649.43,117.4916,ok,
2026_07_21_gym,flight_33,40,632.78,134.6199,ok,
2026_07_21_gym,flight_33,41,616.12,169.6063,ok,
2026_07_21_gym,flight_33,42,599.47,175.7323,ok,
2026_07_21_gym,flight_33,43,582.82,182.1376,ok,
2026_07_21_gym,flight_33,44,566.17,174.7194,ok,
2026_07_21_gym,flight_33,45,549.52,175.7978,ok,
2026_07_21_gym,flight_33,46,532.87,180.1508,ok,
2026_07_21_gym,flight_33,47,516.21,170.8534,ok,
2026_07_21_gym,flight_33,48,499.56,170.6422,ok,
2026_07_21_gym,flight_33,49,482.91,165.0429,ok,
2026_07_21_gym,flight_33,50,466.26,163.8423,ok,
2026_07_21_gym,flight_33,51,449.60,163.1739,ok,
2026_07_21_gym,flight_33,52,432.95,162.5179,ok,
2026_07_21_gym,flight_33,53,416.30,158.5560,ok,
2026_07_21_gym,flight_33,54,399.65,160.0150,ok,
2026_07_21_gym,flight_33,55,383.00,159.8539,ok,
2026_07_21_gym,flight_33,56,366.34,157.0950,ok,
2026_07_21_gym,flight_33,57,349.69,161.4536,ok,
2026_07_21_gym,flight_33,58,333.04,164.6943,ok,
2026_07_21_gym,flight_33,59,316.39,158.1102,ok,
2026_07_21_gym,flight_33,60,299.74,159.7326,ok,
2026_07_21_gym,flight_33,61,283.08,160.6307,ok,
2026_07_21_gym,flight_33,62,266.43,168.2698,ok,
2026_07_21_gym,flight_33,63,249.78,172.4233,ok,
2026_07_21_gym,flight_33,64,233.13,169.3790,ok,
2026_07_21_gym,flight_33,65,216.48,171.0277,ok,
2026_07_21_gym,flight_33,66,199.82,174.7912,ok,
2026_07_21_gym,flight_33,67,183.17,169.9684,ok,
2026_07_21_gym,flight_33,68,166.52,158.7850,ok,
2026_07_21_gym,flight_33,69,149.87,159.2458,ok,
2026_07_21_gym,flight_33,70,133.22,156.0654,ok,
2026_07_21_gym,flight_33,71,116.56,157.3823,ok,
2026_07_21_gym,flight_33,72,99.91,152.9877,ok,
2026_07_21_gym,flight_33,73,83.26,150.1372,ok,
2026_07_21_gym,flight_33,74,66.61,151.1837,ok,
2026_07_21_gym,flight_33,75,49.96,148.6443,ok,
2026_07_21_gym,flight_33,76,33.30,148.6853,ok,
2026_07_21_gym,flight_33,77,16.65,147.5434,ok,
2026_07_21_gym,flight_34,3,1298.86,8124.2093,ok,
2026_07_21_gym,flight_34,4,1282.21,4466.5429,ok,
2026_07_21_gym,flight_34,5,1265.56,1952.8921,ok,
2026_07_21_gym,flight_34,6,1248.90,1971.3783,ok,
2026_07_21_gym,flight_34,7,1232.25,1515.1011,ok,
2026_07_21_gym,flight_34,8,1215.60,690.9081,ok,
2026_07_21_gym,flight_34,9,1198.95,1264.9878,ok,
2026_07_21_gym,flight_34,10,1182.29,947.1000,ok,
2026_07_21_gym,flight_34,11,1148.99,788.4078,ok,
2026_07_21_gym,flight_34,12,1132.34,688.8624,ok,
2026_07_21_gym,flight_34,13,1115.69,299.9583,ok,
2026_07_21_gym,flight_34,14,1099.04,449.6850,ok,
2026_07_21_gym,flight_34,15,1082.38,247.9269,ok,
2026_07_21_gym,flight_34,16,1065.73,152.6235,ok,
2026_07_21_gym,flight_34,17,1049.08,142.7059,ok,
2026_07_21_gym,flight_34,18,1032.43,141.3536,ok,
2026_07_21_gym,flight_34,19,1015.77,121.8272,ok,
2026_07_21_gym,flight_34,20,999.12,125.1190,ok,
2026_07_21_gym,flight_34,21,982.47,143.6094,ok,
2026_07_21_gym,flight_34,22,965.82,83.1574,ok,
2026_07_21_gym,flight_34,23,949.17,90.5614,ok,
2026_07_21_gym,flight_34,24,932.51,64.0681,ok,
2026_07_21_gym,flight_34,25,915.86,158.7781,ok,
2026_07_21_gym,flight_34,26,899.21,233.9875,ok,
2026_07_21_gym,flight_34,27,882.56,280.1125,ok,
2026_07_21_gym,flight_34,28,865.91,239.7543,ok,
2026_07_21_gym,flight_34,29,849.25,173.8262,ok,
2026_07_21_gym,flight_34,30,832.60,138.9803,ok,
2026_07_21_gym,flight_34,31,815.95,151.1653,ok,
2026_07_21_gym,flight_34,32,799.30,99.3899,ok,
2026_07_21_gym,flight_34,33,782.65,78.4476,ok,
2026_07_21_gym,flight_34,34,765.99,98.0800,ok,
2026_07_21_gym,flight_34,35,749.34,70.5137,ok,
2026_07_21_gym,flight_34,36,732.69,63.5543,ok,
2026_07_21_gym,flight_34,37,716.04,80.4142,ok,
2026_07_21_gym,flight_34,38,699.39,67.0398,ok,
2026_07_21_gym,flight_34,39,682.73,69.3826,ok,
2026_07_21_gym,flight_34,40,666.08,68.6065,ok,
2026_07_21_gym,flight_34,41,649.43,65.6965,ok,
2026_07_21_gym,flight_34,42,632.78,60.3043,ok,
2026_07_21_gym,flight_34,43,616.13,56.3420,ok,
2026_07_21_gym,flight_34,44,599.47,53.0215,ok,
2026_07_21_gym,flight_34,45,582.82,50.3474,ok,
2026_07_21_gym,flight_34,46,566.17,50.2132,ok,
2026_07_21_gym,flight_34,47,549.52,48.7630,ok,
2026_07_21_gym,flight_34,48,532.87,54.8000,ok,
2026_07_21_gym,flight_34,49,516.21,54.7042,ok,
2026_07_21_gym,flight_34,50,499.56,61.7177,ok,
2026_07_21_gym,flight_34,51,482.91,64.4943,ok,
2026_07_21_gym,flight_34,52,466.26,61.4751,ok,
2026_07_21_gym,flight_34,53,449.60,65.1891,ok,
2026_07_21_gym,flight_34,54,432.95,66.2041,ok,
2026_07_21_gym,flight_34,55,416.30,65.8318,ok,
2026_07_21_gym,flight_34,56,399.65,67.2685,ok,
2026_07_21_gym,flight_34,57,383.00,67.3387,ok,
2026_07_21_gym,flight_34,58,366.34,73.3240,ok,
2026_07_21_gym,flight_34,59,349.69,72.0501,ok,
2026_07_21_gym,flight_34,60,333.04,69.3737,ok,
2026_07_21_gym,flight_34,61,316.39,65.0027,ok,
2026_07_21_gym,flight_34,62,299.74,66.1155,ok,
2026_07_21_gym,flight_34,63,283.08,67.9890,ok,
2026_07_21_gym,flight_34,64,266.43,66.2665,ok,
2026_07_21_gym,flight_34,65,249.78,59.3960,ok,
2026_07_21_gym,flight_34,66,233.13,61.2293,ok,
2026_07_21_gym,flight_34,67,216.48,60.4974,ok,
2026_07_21_gym,flight_34,68,199.82,54.9412,ok,
2026_07_21_gym,flight_34,69,183.17,56.8504,ok,
2026_07_21_gym,flight_34,70,166.52,65.8414,ok,
2026_07_21_gym,flight_34,71,149.87,64.0000,ok,
2026_07_21_gym,flight_34,72,116.56,60.2504,ok,
2026_07_21_gym,flight_34,73,99.91,67.7620,ok,
2026_07_21_gym,flight_34,74,83.26,63.2993,ok,
2026_07_21_gym,flight_34,75,66.61,61.8928,ok,
2026_07_21_gym,flight_34,76,49.96,56.7633,ok,
2026_07_21_gym,flight_34,77,33.30,55.3094,ok,
2026_07_21_gym,flight_34,78,16.65,58.8048,ok,
2026_07_21_gym,flight_35,3,1448.73,990.6510,ok,
2026_07_21_gym,flight_35,4,1432.08,3993.2532,ok,
2026_07_21_gym,flight_35,5,1415.42,1756.8198,ok,
2026_07_21_gym,flight_35,6,1398.77,1234.3033,ok,
2026_07_21_gym,flight_35,7,1382.12,2172.5829,ok,
2026_07_21_gym,flight_35,8,1365.47,1438.8827,ok,
2026_07_21_gym,flight_35,9,1348.82,1366.5766,ok,
2026_07_21_gym,flight_35,10,1332.16,1758.0990,ok,
2026_07_21_gym,flight_35,11,1315.51,1410.2733,ok,
2026_07_21_gym,flight_35,12,1298.86,1451.7521,ok,
2026_07_21_gym,flight_35,13,1282.21,1368.4015,ok,
2026_07_21_gym,flight_35,14,1265.56,880.8395,ok,
2026_07_21_gym,flight_35,15,1248.90,892.3896,ok,
2026_07_21_gym,flight_35,16,1232.25,863.5235,ok,
2026_07_21_gym,flight_35,17,1215.60,316.2060,ok,
2026_07_21_gym,flight_35,18,1198.95,286.5090,ok,
2026_07_21_gym,flight_35,19,1182.30,310.8617,ok,
2026_07_21_gym,flight_35,20,1165.64,264.5757,ok,
2026_07_21_gym,flight_35,21,1148.99,235.2273,ok,
2026_07_21_gym,flight_35,22,1132.34,244.9011,ok,
2026_07_21_gym,flight_35,23,1115.69,205.4664,ok,
2026_07_21_gym,flight_35,24,1099.04,188.9772,ok,
2026_07_21_gym,flight_35,25,1082.38,193.7827,ok,
2026_07_21_gym,flight_35,26,1065.73,191.2897,ok,
2026_07_21_gym,flight_35,27,1049.08,185.8356,ok,
2026_07_21_gym,flight_35,28,1032.43,190.0972,ok,
2026_07_21_gym,flight_35,29,1015.77,191.3735,ok,
2026_07_21_gym,flight_35,30,999.12,223.6306,ok,
2026_07_21_gym,flight_35,31,982.47,292.0105,ok,
2026_07_21_gym,flight_35,32,965.82,258.3771,ok,
2026_07_21_gym,flight_35,33,899.21,252.5661,ok,
2026_07_21_gym,flight_35,34,882.56,377.9946,ok,
2026_07_21_gym,flight_35,35,865.91,341.3698,ok,
2026_07_21_gym,flight_35,36,849.25,299.4681,ok,
2026_07_21_gym,flight_35,37,832.60,277.0989,ok,
2026_07_21_gym,flight_35,38,815.95,260.1671,ok,
2026_07_21_gym,flight_35,39,799.30,234.3504,ok,
2026_07_21_gym,flight_35,40,782.65,220.1298,ok,
2026_07_21_gym,flight_35,41,765.99,208.2918,ok,
2026_07_21_gym,flight_35,42,749.34,214.9727,ok,
2026_07_21_gym,flight_35,43,732.69,210.4716,ok,
2026_07_21_gym,flight_35,44,716.04,195.4718,ok,
2026_07_21_gym,flight_35,45,699.39,192.2443,ok,
2026_07_21_gym,flight_35,46,682.73,198.5234,ok,
2026_07_21_gym,flight_35,47,666.08,198.2795,ok,
2026_07_21_gym,flight_35,48,632.78,183.7923,ok,
2026_07_21_gym,flight_35,49,616.13,177.3194,ok,
2026_07_21_gym,flight_35,50,599.47,148.6738,ok,
2026_07_21_gym,flight_35,51,582.82,129.5690,ok,
2026_07_21_gym,flight_35,52,566.17,141.6079,ok,
2026_07_21_gym,flight_35,53,549.52,145.5781,ok,
2026_07_21_gym,flight_35,54,532.87,128.1365,ok,
2026_07_21_gym,flight_35,55,516.21,134.0591,ok,
2026_07_21_gym,flight_35,56,499.56,133.7732,ok,
2026_07_21_gym,flight_35,57,482.91,132.7074,ok,
2026_07_21_gym,flight_35,58,466.26,135.3493,ok,
2026_07_21_gym,flight_35,59,449.61,142.9729,ok,
2026_07_21_gym,flight_35,60,432.95,139.7585,ok,
2026_07_21_gym,flight_35,61,416.30,141.9947,ok,
2026_07_21_gym,flight_35,62,399.65,139.9283,ok,
2026_07_21_gym,flight_35,63,383.00,137.1034,ok,
2026_07_21_gym,flight_35,64,366.35,138.8451,ok,
2026_07_21_gym,flight_35,65,349.69,142.2917,ok,
2026_07_21_gym,flight_35,66,333.04,143.6788,ok,
2026_07_21_gym,flight_35,67,316.39,146.6182,ok,
2026_07_21_gym,flight_35,68,299.74,146.0419,ok,
2026_07_21_gym,flight_35,69,266.43,142.6079,ok,
2026_07_21_gym,flight_35,70,249.78,142.4874,ok,
2026_07_21_gym,flight_35,71,233.13,153.0469,ok,
2026_07_21_gym,flight_35,72,216.48,172.7261,ok,
2026_07_21_gym,flight_35,73,199.82,177.5025,ok,
2026_07_21_gym,flight_35,74,183.17,181.2421,ok,
2026_07_21_gym,flight_35,75,166.52,182.1963,ok,
2026_07_21_gym,flight_35,76,149.87,179.8874,ok,
2026_07_21_gym,flight_35,77,133.22,185.8275,ok,
2026_07_21_gym,flight_35,78,116.56,189.3928,ok,
2026_07_21_gym,flight_35,79,99.91,181.8420,ok,
2026_07_21_gym,flight_35,80,83.26,175.6801,ok,
2026_07_21_gym,flight_35,81,66.61,169.0112,ok,
2026_07_21_gym,flight_35,82,49.96,178.8185,ok,
2026_07_21_gym,flight_35,83,33.30,188.3780,ok,
2026_07_21_gym,flight_35,84,16.65,201.6150,ok,
2026_07_21_gym,flight_36,3,1332.16,1780.6390,ok,
2026_07_21_gym,flight_36,4,1315.51,2535.3118,ok,
2026_07_21_gym,flight_36,5,1298.86,554.8688,ok,
2026_07_21_gym,flight_36,6,1282.21,640.2578,ok,
2026_07_21_gym,flight_36,7,1265.56,615.5235,ok,
2026_07_21_gym,flight_36,8,1248.90,950.6647,ok,
2026_07_21_gym,flight_36,9,1232.25,1011.6291,ok,
2026_07_21_gym,flight_36,10,1215.60,517.8273,ok,
2026_07_21_gym,flight_36,11,1198.95,466.9744,ok,
2026_07_21_gym,flight_36,12,1182.29,896.4847,ok,
2026_07_21_gym,flight_36,13,1165.64,287.1811,ok,
2026_07_21_gym,flight_36,14,1148.99,268.4663,ok,
