session,flight,cls2,T_ms,status,t_obs_ms,duration_ms,launch_to_crossing_ms,latency_ms,position_error_mm,answered,in_time,accurate,verdict
2026_07_21_gym,flight_78,SHORT,500,ok,500.0000,699.349,572.6167102125659,182.97225966366628,27.77691337798492,True,False,True,late
2026_07_21_gym,flight_78,SHORT,550,ok,550.0000,699.349,572.6167102125659,187.24731466608742,27.926874036819807,True,False,True,late
2026_07_21_gym,flight_78,SHORT,600,ok,600.0000,699.349,572.6167102125659,190.4019076662759,21.873927404939558,True,False,True,late
2026_07_21_gym,flight_78,SHORT,650,ok,650.0000,699.349,572.6167102125659,201.64964766769359,24.48799328200543,True,False,True,late
2026_07_21_gym,flight_78,SHORT,700,ok,699.3490,699.349,572.6167102125659,203.4680556670452,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,750,ok,699.3490,699.349,572.6167102125659,203.4381666673968,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,800,ok,699.3490,699.349,572.6167102125659,202.84625966629633,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,850,ok,699.3490,699.349,572.6167102125659,204.09044466695437,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,900,ok,699.3490,699.349,572.6167102125659,203.4099636680136,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,950,ok,699.3490,699.349,572.6167102125659,203.55446266631284,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1000,ok,699.3490,699.349,572.6167102125659,203.33136966607222,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1050,ok,699.3490,699.349,572.6167102125659,202.68864866780737,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1100,ok,699.3490,699.349,572.6167102125659,203.26453666823605,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1150,ok,699.3490,699.349,572.6167102125659,203.6533696685607,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1200,ok,699.3490,699.349,572.6167102125659,203.50914866818735,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_78,SHORT,1250,ok,699.3490,699.349,572.6167102125659,202.80924066870162,0.9620656978626277,True,False,True,late
2026_07_21_gym,flight_79,SHORT,150,ok,150.0000,566.1429999999999,491.45086600292063,125.8603316663454,298.6230187312566,True,True,False,wrong
2026_07_21_gym,flight_79,SHORT,200,ok,200.0000,566.1429999999999,491.45086600292063,129.4761836665372,84.3819678938688,True,True,True,success
2026_07_21_gym,flight_79,SHORT,250,ok,250.0000,566.1429999999999,491.45086600292063,138.02948066654304,84.6649735992173,True,True,True,success
2026_07_21_gym,flight_79,SHORT,300,ok,300.0000,566.1429999999999,491.45086600292063,140.25985066468516,66.69608834005484,True,True,True,success
2026_07_21_gym,flight_79,SHORT,350,ok,350.0000,566.1429999999999,491.45086600292063,158.4714066662515,55.7117024666907,True,True,True,success
2026_07_21_gym,flight_79,SHORT,400,ok,400.0000,566.1429999999999,491.45086600292063,168.32033366678903,53.7971122562972,True,True,True,success
2026_07_21_gym,flight_79,SHORT,450,ok,450.0000,566.1429999999999,491.45086600292063,174.45953666667143,59.32499138613228,True,False,True,late
2026_07_21_gym,flight_79,SHORT,490,ok,490.0000,566.1429999999999,491.45086600292063,183.70475966731706,52.90063377895966,True,False,True,late
2026_07_21_gym,flight_79,SHORT,500,ok,500.0000,566.1429999999999,491.45086600292063,186.63114766652384,9.11532800438786,True,False,True,late
2026_07_21_gym,flight_79,SHORT,550,ok,550.0000,566.1429999999999,491.45086600292063,187.69066866735616,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,600,ok,566.1430,566.1429999999999,491.45086600292063,187.05990866820017,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,650,ok,566.1430,566.1429999999999,491.45086600292063,188.04981566655138,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,700,ok,566.1430,566.1429999999999,491.45086600292063,186.86914966876307,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,750,ok,566.1430,566.1429999999999,491.45086600292063,188.11789066685984,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,800,ok,566.1430,566.1429999999999,491.45086600292063,187.44855666781464,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,850,ok,566.1430,566.1429999999999,491.45086600292063,187.36800066536912,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,900,ok,566.1430,566.1429999999999,491.45086600292063,186.74092766704658,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,950,ok,566.1430,566.1429999999999,491.45086600292063,187.36624066593745,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1000,ok,566.1430,566.1429999999999,491.45086600292063,187.50840866627792,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1050,ok,566.1430,566.1429999999999,491.45086600292063,187.6314446662242,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1100,ok,566.1430,566.1429999999999,491.45086600292063,186.79027866541097,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1150,ok,566.1430,566.1429999999999,491.45086600292063,187.80644566720972,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1200,ok,566.1430,566.1429999999999,491.45086600292063,187.37920266638199,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_79,SHORT,1250,ok,566.1430,566.1429999999999,491.45086600292063,187.35170366677144,17.85894151532379,True,False,True,late
2026_07_21_gym,flight_82,SHORT,150,ok,150.0000,582.798,536.63202803001,130.51564666690925,292.08138475219334,True,True,False,wrong
2026_07_21_gym,flight_82,SHORT,200,ok,200.0000,582.798,536.63202803001,128.76492666701475,209.43168893538643,True,True,False,wrong
2026_07_21_gym,flight_82,SHORT,250,ok,250.0000,582.798,536.63202803001,139.07825766565898,82.62366711144055,True,True,True,success
2026_07_21_gym,flight_82,SHORT,300,ok,300.0000,582.798,536.63202803001,145.21607466662923,92.31945902768061,True,True,True,success
2026_07_21_gym,flight_82,SHORT,350,ok,350.0000,582.798,536.63202803001,173.12372166818628,63.8768837668463,True,True,True,success
2026_07_21_gym,flight_82,SHORT,400,ok,400.0000,582.798,536.63202803001,166.78136966812113,48.67351837195135,True,True,True,success
2026_07_21_gym,flight_82,SHORT,450,ok,450.0000,582.798,536.63202803001,176.27633366609612,27.91105765582976,True,False,True,late
2026_07_21_gym,flight_82,SHORT,490,ok,490.0000,582.798,536.63202803001,184.84761266472438,22.954277395222714,True,False,True,late
2026_07_21_gym,flight_82,SHORT,500,ok,500.0000,582.798,536.63202803001,185.10455566613624,11.745245789933655,True,False,True,late
2026_07_21_gym,flight_82,SHORT,550,ok,550.0000,582.798,536.63202803001,181.8471486677105,5.670834415571868,True,False,True,late
2026_07_21_gym,flight_82,SHORT,600,ok,582.7980,582.798,536.63202803001,188.29622366434583,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,650,ok,582.7980,582.798,536.63202803001,188.99172366658846,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,700,ok,582.7980,582.798,536.63202803001,189.4705376677836,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,750,ok,582.7980,582.798,536.63202803001,189.04379666565606,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,800,ok,582.7980,582.798,536.63202803001,188.44303866537908,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,850,ok,582.7980,582.798,536.63202803001,189.39129666580507,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,900,ok,582.7980,582.798,536.63202803001,188.66735266676793,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,950,ok,582.7980,582.798,536.63202803001,188.92457466820875,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1000,ok,582.7980,582.798,536.63202803001,188.49427966742465,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1050,ok,582.7980,582.798,536.63202803001,189.46042766763517,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1100,ok,582.7980,582.798,536.63202803001,189.22918666775027,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1150,ok,582.7980,582.798,536.63202803001,188.8822236654038,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1200,ok,582.7980,582.798,536.63202803001,188.45157466704646,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_82,SHORT,1250,ok,582.7980,582.798,536.63202803001,189.25018466698626,5.933860963840012,True,False,True,late
2026_07_21_gym,flight_83,SHORT,150,ok,150.0000,666.057,552.7402161267195,121.4161306663106,288.3357798300155,True,True,False,wrong
2026_07_21_gym,flight_83,SHORT,200,ok,200.0000,666.057,552.7402161267195,131.639073666806,96.64024762624904,True,True,True,success
2026_07_21_gym,flight_83,SHORT,250,ok,250.0000,666.057,552.7402161267195,135.6764616674433,80.03906765467848,True,True,True,success
2026_07_21_gym,flight_83,SHORT,300,ok,300.0000,666.057,552.7402161267195,143.11462966787317,80.47811049792786,True,True,True,success
2026_07_21_gym,flight_83,SHORT,350,ok,350.0000,666.057,552.7402161267195,155.229387664857,55.809868371989396,True,True,True,success
2026_07_21_gym,flight_83,SHORT,400,ok,400.0000,666.057,552.7402161267195,166.5920936676363,46.98081128259953,True,True,True,success
2026_07_21_gym,flight_83,SHORT,450,ok,450.0000,666.057,552.7402161267195,173.7473336678619,28.7383317743913,True,True,True,success
2026_07_21_gym,flight_83,SHORT,490,ok,490.0000,666.057,552.7402161267195,175.32174166540304,27.46157343577351,True,False,True,late
2026_07_21_gym,flight_83,SHORT,500,ok,500.0000,666.057,552.7402161267195,184.71931566825756,22.23771200450454,True,False,True,late
2026_07_21_gym,flight_83,SHORT,550,ok,550.0000,666.057,552.7402161267195,189.47936866494516,19.4334890024048,True,False,True,late
2026_07_21_gym,flight_83,SHORT,600,ok,600.0000,666.057,552.7402161267195,192.02185166596124,10.973023196228747,True,False,True,late
2026_07_21_gym,flight_83,SHORT,650,ok,650.0000,666.057,552.7402161267195,202.95411166703948,7.065386690524959,True,False,True,late
2026_07_21_gym,flight_83,SHORT,700,ok,666.0570,666.057,552.7402161267195,193.88937066557506,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,750,ok,666.0570,666.057,552.7402161267195,194.55048166650036,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,800,ok,666.0570,666.057,552.7402161267195,235.4148696657891,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,850,ok,666.0570,666.057,552.7402161267195,195.82314866657057,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,900,ok,666.0570,666.057,552.7402161267195,194.26999966582903,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,950,ok,666.0570,666.057,552.7402161267195,194.5995176664243,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1000,ok,666.0570,666.057,552.7402161267195,194.54964766527215,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1050,ok,666.0570,666.057,552.7402161267195,194.79216566650817,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1100,ok,666.0570,666.057,552.7402161267195,194.07727666633824,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1150,ok,666.0570,666.057,552.7402161267195,217.37226066521058,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1200,ok,666.0570,666.057,552.7402161267195,194.93966666764268,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_83,SHORT,1250,ok,666.0570,666.057,552.7402161267195,194.85244366681823,19.093663300684796,True,False,True,late
2026_07_21_gym,flight_85,SHORT,150,ok,150.0000,666.061,535.4952384659498,115.74362866549443,75.22292808219878,True,True,True,success
2026_07_21_gym,flight_85,SHORT,200,ok,200.0000,666.061,535.4952384659498,133.81309166705856,141.04671628050318,True,True,True,success
2026_07_21_gym,flight_85,SHORT,250,ok,250.0000,666.061,535.4952384659498,138.79548066637167,155.21342998854442,True,True,True,success
2026_07_21_gym,flight_85,SHORT,300,ok,300.0000,666.061,535.4952384659498,141.74659366781512,102.39394444227972,True,True,True,success
2026_07_21_gym,flight_85,SHORT,350,ok,350.0000,666.061,535.4952384659498,154.3180736672754,90.95501082214047,True,True,True,success
2026_07_21_gym,flight_85,SHORT,400,ok,400.0000,666.061,535.4952384659498,166.67998166630665,93.70208332610716,True,True,True,success
2026_07_21_gym,flight_85,SHORT,450,ok,450.0000,666.061,535.4952384659498,174.51638866743693,100.77599159201752,True,False,True,late
2026_07_21_gym,flight_85,SHORT,490,ok,490.0000,666.061,535.4952384659498,179.64394566758224,74.7340166447646,True,False,True,late
2026_07_21_gym,flight_85,SHORT,500,ok,500.0000,666.061,535.4952384659498,182.42588866750398,79.50855989807233,True,False,True,late
2026_07_21_gym,flight_85,SHORT,550,ok,550.0000,666.061,535.4952384659498,182.40120166602233,36.71124378183402,True,False,True,late
2026_07_21_gym,flight_85,SHORT,600,ok,600.0000,666.061,535.4952384659498,194.47424066687623,22.607736417692827,True,False,True,late
2026_07_21_gym,flight_85,SHORT,650,ok,650.0000,666.061,535.4952384659498,201.2053156668941,17.395254203505573,True,False,True,late
2026_07_21_gym,flight_85,SHORT,700,ok,666.0610,666.061,535.4952384659498,193.0966106687362,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,750,ok,666.0610,666.061,535.4952384659498,192.4702586668233,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,800,ok,666.0610,666.061,535.4952384659498,193.2289816678191,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,850,ok,666.0610,666.061,535.4952384659498,192.84375866844007,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,900,ok,666.0610,666.061,535.4952384659498,192.97257366838554,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,950,ok,666.0610,666.061,535.4952384659498,192.3123336682717,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1000,ok,666.0610,666.061,535.4952384659498,193.31105366597572,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1050,ok,666.0610,666.061,535.4952384659498,193.30114766831198,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1100,ok,666.0610,666.061,535.4952384659498,192.75638866766045,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1150,ok,666.0610,666.061,535.4952384659498,192.25201866837838,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1200,ok,666.0610,666.061,535.4952384659498,193.03681466697404,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_85,SHORT,1250,ok,666.0610,666.061,535.4952384659498,192.8596846681709,20.366012790231146,True,False,True,late
2026_07_21_gym,flight_86,SHORT,150,ok,150.0000,532.849,505.41005400409244,115.214591664883,147.78426730593907,True,True,True,success
2026_07_21_gym,flight_86,SHORT,200,ok,200.0000,532.849,505.41005400409244,130.83474066729346,111.26782824942953,True,True,True,success
2026_07_21_gym,flight_86,SHORT,250,ok,250.0000,532.849,505.41005400409244,135.20696266616383,50.789425350892316,True,True,True,success
2026_07_21_gym,flight_86,SHORT,300,ok,300.0000,532.849,505.41005400409244,142.51762966594347,26.96827339327663,True,True,True,success
2026_07_21_gym,flight_86,SHORT,350,ok,350.0000,532.849,505.41005400409244,162.15846267032126,16.45658543946471,True,True,True,success
2026_07_21_gym,flight_86,SHORT,400,ok,400.0000,532.849,505.41005400409244,175.37299966501692,7.217886388262025,True,True,True,success
2026_07_21_gym,flight_86,SHORT,450,ok,450.0000,532.849,505.41005400409244,183.5290196655939,18.778281154425894,True,False,True,late
2026_07_21_gym,flight_86,SHORT,490,ok,490.0000,532.849,505.41005400409244,197.5877036663393,41.689548821215034,True,False,True,late
2026_07_21_gym,flight_86,SHORT,500,ok,500.0000,532.849,505.41005400409244,196.83564766744772,30.812686084784385,True,False,True,late
2026_07_21_gym,flight_86,SHORT,550,ok,532.8490,532.849,505.41005400409244,196.5469056662793,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,600,ok,532.8490,532.849,505.41005400409244,196.24142366709808,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,650,ok,532.8490,532.849,505.41005400409244,197.3431666685889,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,700,ok,532.8490,532.849,505.41005400409244,197.16173866546401,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,750,ok,532.8490,532.849,505.41005400409244,196.92988766698787,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,800,ok,532.8490,532.849,505.41005400409244,196.15316566607603,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,850,ok,532.8490,532.849,505.41005400409244,197.37010966489711,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,900,ok,532.8490,532.849,505.41005400409244,197.06259266721705,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,950,ok,532.8490,532.849,505.41005400409244,196.90996266684184,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1000,ok,532.8490,532.849,505.41005400409244,196.64477666529515,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1050,ok,532.8490,532.849,505.41005400409244,197.37507366637388,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1100,ok,532.8490,532.849,505.41005400409244,196.8919816656659,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1150,ok,532.8490,532.849,505.41005400409244,196.9014076652626,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1200,ok,532.8490,532.849,505.41005400409244,196.35933266642192,17.114892308502,True,False,True,late
2026_07_21_gym,flight_86,SHORT,1250,ok,532.8490,532.849,505.41005400409244,197.46394366553673,17.114892308502,True,False,True,late
2026_07_21_gym,flight_87,SHORT,150,ok,150.0000,682.714,547.5656675373928,116.21611066783468,289.5476358315248,True,True,False,wrong
2026_07_21_gym,flight_87,SHORT,200,ok,200.0000,682.714,547.5656675373928,129.89325866724053,44.592687901338316,True,True,True,success
2026_07_21_gym,flight_87,SHORT,250,ok,250.0000,682.714,547.5656675373928,137.1866296675677,75.7414616498283,True,True,True,success
2026_07_21_gym,flight_87,SHORT,300,ok,300.0000,682.714,547.5656675373928,141.13436966730902,37.90777436996516,True,True,True,success
2026_07_21_gym,flight_87,SHORT,350,ok,350.0000,682.714,547.5656675373928,153.91892566687116,50.17083341151205,True,True,True,success
2026_07_21_gym,flight_87,SHORT,400,ok,400.0000,682.714,547.5656675373928,167.69661066836366,32.45355123410217,True,True,True,success
2026_07_21_gym,flight_87,SHORT,450,ok,450.0000,682.714,547.5656675373928,175.58490566692004,33.06510972831085,True,True,True,success
2026_07_21_gym,flight_87,SHORT,490,ok,490.0000,682.714,547.5656675373928,182.44472266795734,34.304419934982434,True,False,True,late
2026_07_21_gym,flight_87,SHORT,500,ok,500.0000,682.714,547.5656675373928,186.5043706667299,35.096955931099906,True,False,True,late
2026_07_21_gym,flight_87,SHORT,550,ok,550.0000,682.714,547.5656675373928,182.83172166688988,19.896638013196608,True,False,True,late
2026_07_21_gym,flight_87,SHORT,600,ok,600.0000,682.714,547.5656675373928,190.89083366623768,24.79491188914715,True,False,True,late
2026_07_21_gym,flight_87,SHORT,650,ok,650.0000,682.714,547.5656675373928,189.6833686667184,29.654537452815905,True,False,True,late
2026_07_21_gym,flight_87,SHORT,700,ok,682.7140,682.714,547.5656675373928,199.73316566708186,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,750,ok,682.7140,682.714,547.5656675373928,199.7205716666455,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,800,ok,682.7140,682.714,547.5656675373928,199.67133266633996,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,850,ok,682.7140,682.714,547.5656675373928,199.9863516675929,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,900,ok,682.7140,682.714,547.5656675373928,199.19829566559443,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,950,ok,682.7140,682.714,547.5656675373928,199.72029566547522,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1000,ok,682.7140,682.714,547.5656675373928,199.81153666662672,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1050,ok,682.7140,682.714,547.5656675373928,199.87649866721281,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1100,ok,682.7140,682.714,547.5656675373928,198.98520266699293,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1150,ok,682.7140,682.714,547.5656675373928,200.12831366589913,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1200,ok,682.7140,682.714,547.5656675373928,199.72605366415033,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_87,SHORT,1250,ok,682.7140,682.714,547.5656675373928,200.0337776650364,11.34114364939321,True,False,True,late
2026_07_21_gym,flight_88,SHORT,150,fit_failed,150.0000,699.367,612.6579031705551,,,False,,,no_response
2026_07_21_gym,flight_88,SHORT,200,ok,200.0000,699.367,612.6579031705551,135.6291466668869,109.74407428968462,True,True,True,success
2026_07_21_gym,flight_88,SHORT,250,ok,250.0000,699.367,612.6579031705551,148.73425866725543,134.60646250142537,True,True,True,success
2026_07_21_gym,flight_88,SHORT,300,ok,300.0000,699.367,612.6579031705551,155.38062966490784,157.25078627268687,True,True,True,success
2026_07_21_gym,flight_88,SHORT,350,ok,350.0000,699.367,612.6579031705551,159.5344996654118,115.18333309909866,True,True,True,success
2026_07_21_gym,flight_88,SHORT,400,ok,400.0000,699.367,612.6579031705551,167.68029666660973,136.62521178034353,True,True,True,success
2026_07_21_gym,flight_88,SHORT,450,ok,450.0000,699.367,612.6579031705551,178.2202026663969,80.23981783442845,True,True,True,success
2026_07_21_gym,flight_88,SHORT,490,ok,490.0000,699.367,612.6579031705551,178.51792466609427,80.23981783442845,True,True,True,success
2026_07_21_gym,flight_88,SHORT,500,ok,500.0000,699.367,612.6579031705551,178.80875966666886,64.66551420330846,True,True,True,success
2026_07_21_gym,flight_88,SHORT,550,ok,550.0000,699.367,612.6579031705551,194.3156856658558,87.32751876103069,True,False,True,late
2026_07_21_gym,flight_88,SHORT,600,ok,600.0000,699.367,612.6579031705551,199.79564766554782,78.78826653020332,True,False,True,late
2026_07_21_gym,flight_88,SHORT,650,ok,650.0000,699.367,612.6579031705551,209.2295726655672,62.649931639588324,True,False,True,late
2026_07_21_gym,flight_88,SHORT,700,ok,699.3670,699.367,612.6579031705551,208.69085066827634,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,750,ok,699.3670,699.367,612.6579031705551,207.94287066782513,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,800,ok,699.3670,699.367,612.6579031705551,208.46066666642824,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,850,ok,699.3670,699.367,612.6579031705551,208.43811066510776,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,900,ok,699.3670,699.367,612.6579031705551,209.14477766646692,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,950,ok,699.3670,699.367,612.6579031705551,208.11581466688463,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1000,ok,699.3670,699.367,612.6579031705551,208.6253516661624,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1050,ok,699.3670,699.367,612.6579031705551,208.62029566677907,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1100,ok,699.3670,699.367,612.6579031705551,208.62968666727343,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1150,ok,699.3670,699.367,612.6579031705551,208.1008336652691,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1200,ok,699.3670,699.367,612.6579031705551,209.1429256654034,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_88,SHORT,1250,ok,699.3670,699.367,612.6579031705551,208.62542666650066,21.769009159732974,True,False,True,late
2026_07_21_gym,flight_9,SHORT,150,ok,150.0000,666.082,565.977469731776,116.40862966577212,75.54474959603205,True,True,True,success
2026_07_21_gym,flight_9,SHORT,200,ok,200.0000,666.082,565.977469731776,128.3622216672326,40.00106369183038,True,True,True,success
2026_07_21_gym,flight_9,SHORT,250,ok,250.0000,666.082,565.977469731776,135.856444666783,54.960285672706036,True,True,True,success
2026_07_21_gym,flight_9,SHORT,300,ok,300.0000,666.082,565.977469731776,164.8921666673074,42.33876911401342,True,True,True,success
2026_07_21_gym,flight_9,SHORT,350,ok,350.0000,666.082,565.977469731776,155.11746166615436,33.360112242347974,True,True,True,success
2026_07_21_gym,flight_9,SHORT,400,ok,400.0000,666.082,565.977469731776,159.945129666167,35.16681970810251,True,True,True,success
2026_07_21_gym,flight_9,SHORT,450,ok,450.0000,666.082,565.977469731776,167.22303766633073,39.424581452953426,True,True,True,success
2026_07_21_gym,flight_9,SHORT,490,ok,490.0000,666.082,565.977469731776,175.72951766724387,22.044924694260942,True,False,True,late
2026_07_21_gym,flight_9,SHORT,500,ok,500.0000,666.082,565.977469731776,183.72038966758797,16.777907942747866,True,False,True,late
2026_07_21_gym,flight_9,SHORT,550,ok,550.0000,666.082,565.977469731776,187.452239666755,53.527976600516894,True,False,True,late
2026_07_21_gym,flight_9,SHORT,600,ok,600.0000,666.082,565.977469731776,191.6439626670132,17.23734897524173,True,False,True,late
2026_07_21_gym,flight_9,SHORT,650,ok,650.0000,666.082,565.977469731776,193.22429766754308,49.71779277916861,True,False,True,late
2026_07_21_gym,flight_9,SHORT,700,ok,666.0820,666.082,565.977469731776,201.77492566655079,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,750,ok,666.0820,666.082,565.977469731776,201.69644366732487,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,800,ok,666.0820,666.082,565.977469731776,200.95364766723165,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,850,ok,666.0820,666.082,565.977469731776,201.8890556671346,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,900,ok,666.0820,666.082,565.977469731776,201.47481466612467,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,950,ok,666.0820,666.082,565.977469731776,201.77301766599217,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1000,ok,666.0820,666.082,565.977469731776,201.03005366648236,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1050,ok,666.0820,666.082,565.977469731776,202.22479466783503,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1100,ok,666.0820,666.082,565.977469731776,201.76344366713116,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1150,ok,666.0820,666.082,565.977469731776,201.66699866733202,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1200,ok,666.0820,666.082,565.977469731776,200.82838766711453,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_9,SHORT,1250,ok,666.0820,666.082,565.977469731776,201.6144246670107,50.313847371515365,True,False,True,late
2026_07_21_gym,flight_90,SHORT,150,ok,150.0000,749.3290000000001,625.0101559521864,131.41564766565958,130.14394816398777,True,True,True,success
