session,flight,bin,T_ms,vx_own,vy_own,vz_own,vx_ref,vy_ref,vz_ref,err_vx,err_vy,err_vz,velocity_error_mm_s
2026_07_21_gym,flight_69,FLAT,490,6538.499439976927,241.42697519769936,-3807.691173052744,6537.476977784993,-21.54954019189167,-3825.0685474718402,1.0224621919333003,262.97651538959104,17.377374419096213,263.5520180478366
2026_07_21_gym,flight_69,FLAT,500,6521.704504099311,45.614593111515326,-3858.266940778011,6537.476977784993,-21.54954019189167,-3825.0685474718402,-15.772473685682598,67.164133303407,-33.1983933061706,76.56320948519935
2026_07_21_gym,flight_69,FLAT,550,6535.707900680884,45.48268237838743,-3849.854965861875,6537.476977784993,-21.54954019189167,-3825.0685474718402,-1.7690771041088738,67.0322225702791,-24.78641839003467,71.48996456229052
2026_07_21_gym,flight_69,FLAT,600,6540.997638165692,28.725857503761535,-3835.4489410696965,6537.476977784993,-21.54954019189167,-3825.0685474718402,3.5206603806982457,50.275397695653204,-10.380393597856255,51.456420728794654
2026_07_21_gym,flight_69,FLAT,650,6549.884738911094,16.163056013963025,-3818.231841878435,6537.476977784993,-21.54954019189167,-3825.0685474718402,12.407761126100922,37.712596205854695,6.836705593405441,40.28564250597379
2026_07_21_gym,flight_69,FLAT,700,6553.822254136525,39.17115916900083,-3822.898318005932,6537.476977784993,-21.54954019189167,-3825.0685474718402,16.34527635153154,60.720699360892496,2.1702294659080508,62.91964149467604
2026_07_21_gym,flight_69,FLAT,750,6559.066019441772,12.801872505664123,-3818.0284885343435,6537.476977784993,-21.54954019189167,-3825.0685474718402,21.589041656779045,34.351412697555794,7.040058937496724,41.178498076294545
2026_07_21_gym,flight_69,FLAT,800,6574.652649106027,55.94146930966094,-3815.2836598275817,6537.476977784993,-21.54954019189167,-3825.0685474718402,37.175671321033406,77.49100950155261,9.78488764425856,86.50220296587871
2026_07_21_gym,flight_69,FLAT,850,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,900,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,950,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1000,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1050,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1100,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1150,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1200,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_69,FLAT,1250,6545.081437144402,-20.289724069464626,-3819.9506522596935,6537.476977784993,-21.54954019189167,-3825.0685474718402,7.604459359408793,1.2598161224270434,5.117895212146777,9.252447795786974
2026_07_21_gym,flight_70,FLAT,150,6624.663879575111,610.4191507570205,-4745.998914876623,7103.718354915711,-46.65929093035441,-4587.683506454039,-479.0544753405993,657.0784416873748,-158.31540842258346,828.4377088340285
2026_07_21_gym,flight_70,FLAT,200,6815.465139788565,321.73368941745997,-4718.49700151228,7103.718354915711,-46.65929093035441,-4587.683506454039,-288.2532151271462,368.3929803478144,-130.81349505824073,485.71130776422535
2026_07_21_gym,flight_70,FLAT,250,6935.394281684336,41.98790260788097,-4704.009738870643,7103.718354915711,-46.65929093035441,-4587.683506454039,-168.3240732313743,88.64719353823537,-116.32623241660349,222.98679534817285
2026_07_21_gym,flight_70,FLAT,300,6961.7423865650135,-47.250275679313084,-4698.325898921289,7103.718354915711,-46.65929093035441,-4587.683506454039,-141.97596835069726,-0.5909847489586753,-110.64239246724992,179.9979551632974
2026_07_21_gym,flight_70,FLAT,350,6978.029107407364,-41.46884675739394,-4669.593026938685,7103.718354915711,-46.65929093035441,-4587.683506454039,-125.68924750834685,5.1904441729604684,-81.90952048464624,150.1129481289054
2026_07_21_gym,flight_70,FLAT,400,7001.151318167061,-17.16410734151681,-4630.671343763664,7103.718354915711,-46.65929093035441,-4587.683506454039,-102.56703674865003,29.495183588837598,-42.98783730962441,115.0561473320608
2026_07_21_gym,flight_70,FLAT,450,7033.301700006995,79.37894715960108,-4597.432532907672,7103.718354915711,-46.65929093035441,-4587.683506454039,-70.41665490871583,126.03823808995548,-9.749026453632723,144.70378801588814
2026_07_21_gym,flight_70,FLAT,490,7039.783903993673,-49.16244780192697,-4609.198055546625,7103.718354915711,-46.65929093035441,-4587.683506454039,-63.934450922037286,-2.503156871572564,-21.514549092586094,67.50374531597008
2026_07_21_gym,flight_70,FLAT,500,7023.751891128117,-23.9280085963076,-4611.108432145567,7103.718354915711,-46.65929093035441,-4587.683506454039,-79.96646378759397,22.73128233404681,-23.424925691528188,86.37171800361709
2026_07_21_gym,flight_70,FLAT,550,7049.557901071616,-68.3666430009947,-4594.8683434302675,7103.718354915711,-46.65929093035441,-4587.683506454039,-54.16045384409517,-21.70735207064029,-7.1848369762283255,58.789333870117005
2026_07_21_gym,flight_70,FLAT,600,7063.743782147082,-61.378486443857874,-4586.09107575025,7103.718354915711,-46.65929093035441,-4587.683506454039,-39.974572768628605,-14.719195513503465,1.5924307037894323,42.62812475520745
2026_07_21_gym,flight_70,FLAT,650,7065.020920279471,-68.72513047835217,-4591.569751896257,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.69743463623945,-22.06583954799776,-3.8862454422178416,44.71572012191173
2026_07_21_gym,flight_70,FLAT,700,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,750,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,800,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,850,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,900,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,950,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1000,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1050,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1100,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1150,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1200,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_70,FLAT,1250,7065.320735652827,-130.99747342961015,-4591.387764806246,7103.718354915711,-46.65929093035441,-4587.683506454039,-38.39761926288338,-84.33818249925574,-3.7042583522070345,92.74172589657239
2026_07_21_gym,flight_72,FLAT,200,6383.967939821422,-516.3862365966642,-4812.6411324022465,6367.796498495493,-112.49252960435547,-4686.695703032501,16.171441325928754,-403.8937069923087,-125.9454293697454,423.38386039346926
2026_07_21_gym,flight_72,FLAT,250,6281.765701112781,-45.30292248155183,-4770.024315130137,6367.796498495493,-112.49252960435547,-4686.695703032501,-86.03079738271208,67.18960712280364,-83.32861209763632,137.32952704258585
2026_07_21_gym,flight_72,FLAT,300,6242.519422352433,146.36048225008253,-4744.286915113046,6367.796498495493,-112.49252960435547,-4686.695703032501,-125.27707614306019,258.853011854438,-57.59121208054512,293.2848023031098
2026_07_21_gym,flight_72,FLAT,350,6253.596517198742,186.20823302381953,-4735.999132304662,6367.796498495493,-112.49252960435547,-4686.695703032501,-114.1999812967515,298.70076262817497,-49.30342927216134,323.5654639494561
2026_07_21_gym,flight_72,FLAT,400,6274.724703001728,-67.54901110088885,-4740.802553206218,6367.796498495493,-112.49252960435547,-4686.695703032501,-93.07179549376542,44.94351850346662,-54.10685017371725,116.66117695114231
2026_07_21_gym,flight_72,FLAT,450,6299.923773262921,149.46205815002227,-4701.028682662287,6367.796498495493,-112.49252960435547,-4686.695703032501,-67.87272523257252,261.9545877543777,-14.332979629785768,270.9840349192735
2026_07_21_gym,flight_72,FLAT,490,6308.416635957303,1.1898272225715227,-4707.839369284624,6367.796498495493,-112.49252960435547,-4686.695703032501,-59.37986253819054,113.68235682692699,-21.143666252122784,129.98731073208756
2026_07_21_gym,flight_72,FLAT,500,6331.41882761306,-219.55666629596845,-4731.409823043635,6367.796498495493,-112.49252960435547,-4686.695703032501,-36.37767088243345,-107.06413669161299,-44.71412001113367,121.59529938579502
2026_07_21_gym,flight_72,FLAT,550,6317.085949667361,-77.01962346204208,-4706.545141518826,6367.796498495493,-112.49252960435547,-4686.695703032501,-50.71054882813223,35.47290614231339,-19.849438486325198,64.99143821192288
2026_07_21_gym,flight_72,FLAT,600,6331.912818144404,-135.23570265198998,-4689.005539366226,6367.796498495493,-112.49252960435547,-4686.695703032501,-35.883680351089424,-22.743173047634514,-2.3098363337248884,42.54674816836618
2026_07_21_gym,flight_72,FLAT,650,6337.736702840558,-115.22913106792758,-4686.354913731927,6367.796498495493,-112.49252960435547,-4686.695703032501,-30.059795654935442,-2.7366014635721143,0.3407893005742153,30.186030539543435
2026_07_21_gym,flight_72,FLAT,700,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,750,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,800,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,850,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,900,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,950,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1000,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1050,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1100,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1150,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1200,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_72,FLAT,1250,6351.412796185956,-169.64647792771362,-4696.0785508188355,6367.796498495493,-112.49252960435547,-4686.695703032501,-16.38370230953751,-57.15394832335815,-9.382847786334423,60.19167170712392
2026_07_21_gym,flight_73,MID,150,5521.81418548868,-842.4288320493711,-4651.294323132041,5623.785385775307,-846.1717658314275,-4472.486887939504,-101.97120028662721,3.7429337820564115,-178.807435192537,205.87431632266765
2026_07_21_gym,flight_73,MID,200,5450.785060969279,-823.618680408252,-4674.676866468667,5623.785385775307,-846.1717658314275,-4472.486887939504,-173.0003248060284,22.553085423175503,-202.18997852916254,267.05531536129286
2026_07_21_gym,flight_73,MID,250,5445.694716534103,-765.1434867702304,-4670.119203184433,5623.785385775307,-846.1717658314275,-4472.486887939504,-178.09066924120452,81.02827906119705,-197.63231524492858,278.10142126114846
2026_07_21_gym,flight_73,MID,300,5515.028946383323,-761.9827541269907,-4594.682458845028,5623.785385775307,-846.1717658314275,-4472.486887939504,-108.7564393919838,84.18901170443678,-122.19557090552371,183.97692885228562
2026_07_21_gym,flight_73,MID,350,5515.045033325157,-807.2358066703956,-4604.135042962433,5623.785385775307,-846.1717658314275,-4472.486887939504,-108.74035245014966,38.93595916103186,-131.64815502292822,175.13340597302806
2026_07_21_gym,flight_73,MID,400,5532.020144961448,-830.8019906041013,-4597.950761808498,5623.785385775307,-846.1717658314275,-4472.486887939504,-91.76524081385924,15.369775227326159,-125.46387386899369,156.19946561489604
2026_07_21_gym,flight_73,MID,450,5548.762677611038,-819.3530001543246,-4586.951230368129,5623.785385775307,-846.1717658314275,-4472.486887939504,-75.0227081642688,26.818765677102874,-114.46434242862415,139.46231971526186
2026_07_21_gym,flight_73,MID,490,5554.961099457309,-834.5084287116788,-4582.699882554957,5623.785385775307,-846.1717658314275,-4472.486887939504,-68.82428631799849,11.66333711974869,-110.21299461545277,130.45964894194924
2026_07_21_gym,flight_73,MID,500,5577.080588960477,-859.6392104386813,-4568.807165059546,5623.785385775307,-846.1717658314275,-4472.486887939504,-46.70479681482993,-13.46744460725381,-96.32027712004128,107.8902493010634
2026_07_21_gym,flight_73,MID,550,5597.869048705209,-884.9384393440818,-4547.272829269951,5623.785385775307,-846.1717658314275,-4472.486887939504,-25.916337070098052,-38.76667351265428,-74.7859413304468,88.13312954303123
2026_07_21_gym,flight_73,MID,600,5572.882952002424,-839.5887757038605,-4554.210103562822,5623.785385775307,-846.1717658314275,-4472.486887939504,-50.90243377288334,6.582990127566973,-81.72321562331763,96.50428744277508
2026_07_21_gym,flight_73,MID,650,5612.489812768639,-860.8763726742565,-4526.729594227818,5623.785385775307,-846.1717658314275,-4472.486887939504,-11.295573006667837,-14.70460684282898,-54.24270628831346,57.32439809916404
2026_07_21_gym,flight_73,MID,700,5595.629567503169,-891.3592150374959,-4512.9173594828435,5623.785385775307,-846.1717658314275,-4472.486887939504,-28.155818272138276,-45.187449206068436,-40.43047154333908,66.85266410204984
2026_07_21_gym,flight_73,MID,750,5605.13664595887,-881.6694668125498,-4491.567775642352,5623.785385775307,-846.1717658314275,-4472.486887939504,-18.648739816437228,-35.49770098112231,-19.080887702847576,44.40655973181237
2026_07_21_gym,flight_73,MID,800,5601.160369947757,-852.4296349547703,-4478.946108974296,5623.785385775307,-846.1717658314275,-4472.486887939504,-22.62501582754976,-6.257869123342857,-6.459221034791881,24.346946493104234
2026_07_21_gym,flight_73,MID,850,5622.632010475324,-942.5676518526038,-4489.157185061235,5623.785385775307,-846.1717658314275,-4472.486887939504,-1.153375299983054,-96.39588602117635,-16.670297121730982,97.83351124495648
2026_07_21_gym,flight_73,MID,900,5616.911358654935,-827.5552651525363,-4492.875442879572,5623.785385775307,-846.1717658314275,-4472.486887939504,-6.874027120372375,18.616500678891157,-20.38855494006748,28.45205649725389
2026_07_21_gym,flight_73,MID,950,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1000,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1050,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1100,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1150,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1200,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_73,MID,1250,5626.41527888708,-968.8272936151374,-4476.664932598456,5623.785385775307,-846.1717658314275,-4472.486887939504,2.629893111772617,-122.65552778370989,-4.178044658951876,122.7548406004909
2026_07_21_gym,flight_74,FLAT,200,6515.405171931002,-588.2158733134382,-3928.694416105749,6774.507157682776,-1433.230701626753,-3790.0222918734466,-259.101985751774,845.0148283133148,-138.6721242323024,894.6585142550152
2026_07_21_gym,flight_74,FLAT,250,6634.643396925884,-1062.3660940175766,-3951.828672316511,6774.507157682776,-1433.230701626753,-3790.0222918734466,-139.86376075689168,370.86460760917635,-161.80638044306443,428.11649524662647
2026_07_21_gym,flight_74,FLAT,300,6638.048523857764,-1098.4357789957933,-3916.9782118987996,6774.507157682776,-1433.230701626753,-3790.0222918734466,-136.45863382501193,334.7949226309597,-126.95592002535295,383.17933737917417
2026_07_21_gym,flight_74,FLAT,350,6696.959019171924,-1302.9694783900575,-3879.1666226222287,6774.507157682776,-1433.230701626753,-3790.0222918734466,-77.54813851085146,130.2612232366955,-89.14433074878207,175.86475420125092
2026_07_21_gym,flight_74,FLAT,400,6632.8013406384225,-1111.2025404963922,-3873.6201829325782,6774.507157682776,-1433.230701626753,-3790.0222918734466,-141.70581704435335,322.0281611303608,-83.5978910591316,361.6231222346595
2026_07_21_gym,flight_74,FLAT,450,6673.471153364897,-1197.340982302223,-3846.560794079332,6774.507157682776,-1433.230701626753,-3790.0222918734466,-101.0360043178789,235.88971932453,-56.53850220588538,262.77145218461743
2026_07_21_gym,flight_74,FLAT,490,6658.799548092471,-1151.5237203775982,-3829.6395183948152,6774.507157682776,-1433.230701626753,-3790.0222918734466,-115.70760959030486,281.70698124915475,-39.61722652136859,307.1100760946458
2026_07_21_gym,flight_74,FLAT,500,6741.473355416113,-1321.8558145131713,-3820.92207129017,6774.507157682776,-1433.230701626753,-3790.0222918734466,-33.03380226666286,111.37488711358174,-30.899779416723504,120.20979136392401
2026_07_21_gym,flight_74,FLAT,550,6706.808203040093,-1251.640807938581,-3829.571301603511,6774.507157682776,-1433.230701626753,-3790.0222918734466,-67.69895464268302,181.58989368817197,-39.54900973006443,197.7932307234556
2026_07_21_gym,flight_74,FLAT,600,6769.147979585738,-1368.399341086982,-3800.9320079959807,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.359178097038239,64.83136053977091,-10.909716122534064,65.96095818882425
2026_07_21_gym,flight_74,FLAT,650,6753.351895266901,-1346.2200139257372,-3808.254758425006,6774.507157682776,-1433.230701626753,-3790.0222918734466,-21.15526241587486,87.01068770101574,-18.232466551559355,91.3828634845827
2026_07_21_gym,flight_74,FLAT,700,6755.662978119425,-1392.394209121223,-3805.4864539619784,6774.507157682776,-1433.230701626753,-3790.0222918734466,-18.844179563350735,40.83649250553003,-15.464162088531793,47.55904259623361
2026_07_21_gym,flight_74,FLAT,750,6796.716991155644,-1525.871409868694,-3797.859956293274,6774.507157682776,-1433.230701626753,-3790.0222918734466,22.209833472868013,-92.64070824194096,-7.8376644198274334,95.58769015944901
2026_07_21_gym,flight_74,FLAT,800,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,850,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,900,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,950,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1000,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1050,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1100,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1150,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1200,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_74,FLAT,1250,6768.8705688440605,-1524.399312912865,-3799.8655417176974,6774.507157682776,-1433.230701626753,-3790.0222918734466,-5.636588838715397,-91.16861128611208,-9.84324984425075,91.87152107737897
2026_07_21_gym,flight_75,FLAT,150,6428.204437335214,-1463.7358045760006,-4638.38906998215,6239.176415682562,-743.5191372606662,-4480.248160677473,189.02802165265166,-720.2166673153345,-158.14090930467773,761.2175694533285
2026_07_21_gym,flight_75,FLAT,200,6357.171056704909,-1449.1939174457211,-4613.150539217625,6239.176415682562,-743.5191372606662,-4480.248160677473,117.99464102234651,-705.6747801850549,-132.9023785401523,727.7105694717152
2026_07_21_gym,flight_75,FLAT,250,6272.927228688919,-1295.7479304791725,-4617.263707880521,6239.176415682562,-743.5191372606662,-4480.248160677473,33.75081300635702,-552.2287932185063,-137.0155472030483,569.9728218200486
2026_07_21_gym,flight_75,FLAT,300,6171.250125549252,-972.8861058654611,-4554.649196844728,6239.176415682562,-743.5191372606662,-4480.248160677473,-67.92629013331043,-229.36696860479492,-74.40103616725537,250.51686841605866
2026_07_21_gym,flight_75,FLAT,350,6172.064080049937,-1074.2394618336311,-4565.175468174314,6239.176415682562,-743.5191372606662,-4480.248160677473,-67.11233563262522,-330.72032457296496,-84.92730749684142,347.9836867417448
2026_07_21_gym,flight_75,FLAT,400,6192.643837146096,-992.5008689468285,-4548.992837137805,6239.176415682562,-743.5191372606662,-4480.248160677473,-46.532578536465735,-248.98173168616233,-68.7446764603319,262.45573744981897
2026_07_21_gym,flight_75,FLAT,450,6216.781018713567,-879.8804537170502,-4521.767534603744,6239.176415682562,-743.5191372606662,-4480.248160677473,-22.395396968994646,-136.36131645638397,-41.51937392627133,144.2907510630757
2026_07_21_gym,flight_75,FLAT,490,6225.360113605975,-821.1327701231954,-4518.352743758243,6239.176415682562,-743.5191372606662,-4480.248160677473,-13.816302076586908,-77.61363286252924,-38.10458308077068,87.55983931546659
2026_07_21_gym,flight_75,FLAT,500,6226.280708344001,-832.9033020085938,-4513.682723442146,6239.176415682562,-743.5191372606662,-4480.248160677473,-12.895707338560896,-89.38416474792757,-33.4345627646735,96.30004238166983
2026_07_21_gym,flight_75,FLAT,550,6232.571953832998,-795.7911029971682,-4499.8591060456,6239.176415682562,-743.5191372606662,-4480.248160677473,-6.604461849564359,-52.27196573650201,-19.61094536812743,56.21891582476565
2026_07_21_gym,flight_75,FLAT,600,6231.398157969255,-806.1494044862969,-4488.600466849914,6239.176415682562,-743.5191372606662,-4480.248160677473,-7.77825771330663,-62.630267225630746,-8.352306172440876,63.66170500549548
2026_07_21_gym,flight_75,FLAT,650,6259.332270364846,-769.7446059020616,-4463.7487791327085,6239.176415682562,-743.5191372606662,-4480.248160677473,20.15585468228437,-26.225468641395423,16.49938154476422,36.96299872567031
2026_07_21_gym,flight_75,FLAT,700,6261.774208352274,-768.9300159376576,-4461.0647942475725,6239.176415682562,-743.5191372606662,-4480.248160677473,22.597792669712362,-25.410878676991388,19.18336642990016,39.04323931571111
2026_07_21_gym,flight_75,FLAT,750,6268.868620925723,-735.4279181817236,-4459.783949253941,6239.176415682562,-743.5191372606662,-4480.248160677473,29.69220524316097,8.091219078942572,20.464211423532106,36.95779792645166
2026_07_21_gym,flight_75,FLAT,800,6268.868620925723,-735.4279181817236,-4459.783949253941,6239.176415682562,-743.5191372606662,-4480.248160677473,29.69220524316097,8.091219078942572,20.464211423532106,36.95779792645166
2026_07_21_gym,flight_75,FLAT,850,6268.868620925723,-735.4279181817236,-4459.783949253941,6239.176415682562,-743.5191372606662,-4480.248160677473,29.69220524316097,8.091219078942572,20.464211423532106,36.95779792645166
