session,flight,threshold_mm,seed,status,wall_ms,error_mm,n_inliers,n_fit_points,accepted_frames,fit_window_duration_ms
2026_07_21_gym,flight_95,75.0,7,ok,321.8561,287.0774,23,26,36;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,8,ok,350.6707,287.0774,23,26,36;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,9,ok,364.3723,287.0774,23,26,36;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,10,ok,385.5688,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,11,ok,374.2205,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,12,ok,369.0896,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,13,ok,377.2339,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,14,ok,388.6504,287.0774,23,26,36;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,15,ok,360.2632,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,16,ok,367.5519,279.5466,24,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,17,ok,340.4859,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,18,ok,299.5713,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,19,ok,333.5223,269.7215,24,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,20,ok,345.7916,279.5466,24,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,21,ok,344.5004,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,22,ok,375.8564,294.6702,22,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,23,ok,402.5987,282.4462,23,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,75.0,24,ok,329.9019,279.5466,24,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,0,ok,335.7244,279.5466,24,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,1,ok,388.4373,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,2,ok,353.0523,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,3,ok,349.4855,269.7215,24,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,4,ok,332.6700,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,5,ok,355.1346,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,6,ok,378.0951,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,7,ok,355.0730,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,8,ok,427.6052,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,9,ok,395.9971,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,10,ok,370.5493,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,11,ok,335.0850,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,12,ok,388.3421,279.5466,24,26,36;37;38;39;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,13,ok,365.5093,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,14,ok,355.7106,299.5655,24,26,36;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,15,ok,360.4623,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,16,ok,360.8453,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,17,ok,337.6111,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,18,ok,363.7575,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,19,ok,361.3709,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,20,ok,349.2162,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,21,ok,338.3868,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,22,ok,359.5258,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,23,ok,353.4824,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,100.0,24,ok,360.5827,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,0,ok,363.0299,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,1,ok,435.7472,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,2,ok,353.4828,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,3,ok,370.9731,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,4,ok,340.5792,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,5,ok,353.2642,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,6,ok,370.8480,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,7,ok,339.0921,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,8,ok,377.2693,268.5130,25,26,36;37;38;39;40;41;42;43;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,9,ok,370.5905,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,10,ok,364.7730,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,11,ok,347.1588,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,12,ok,358.9990,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,13,ok,344.3344,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,14,ok,347.9940,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,15,ok,351.3221,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,16,ok,350.1389,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,17,ok,369.9755,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,18,ok,355.7954,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,19,ok,344.6084,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,20,ok,339.9531,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,21,ok,307.2218,287.5644,25,26,36;37;38;39;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,22,ok,292.5753,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,23,ok,292.4573,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,125.0,24,ok,296.4090,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,0,ok,296.7653,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,1,ok,306.9537,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,2,ok,284.3699,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,3,ok,333.2117,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,4,ok,340.5827,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,5,ok,320.8212,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,6,ok,280.9613,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,7,ok,455.5907,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,8,ok,512.3367,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,9,ok,631.5882,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,10,ok,449.4657,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,11,ok,462.3960,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,12,ok,607.0871,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,13,ok,717.9390,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,14,ok,523.9709,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,15,ok,942.2795,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,16,ok,1158.3302,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,17,ok,434.7067,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,18,ok,370.5362,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,19,ok,255.3447,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,20,ok,277.3653,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,21,ok,277.0081,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,22,ok,275.6702,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,23,ok,251.5760,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_95,150.0,24,ok,258.6415,273.7264,26,26,36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61,416.2955
2026_07_21_gym,flight_97,50.0,0,ok,371.1609,168.8506,16,25,38;39;43;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,1,ok,431.1235,132.6404,15,25,38;39;43;44;45;46;52;53;54;55;56;58;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,2,ok,343.2983,157.7491,17,25,38;39;42;43;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,3,ok,367.5015,256.4021,16,25,38;39;40;43;45;46;48;51;52;53;54;56;57;60;62;63,416.2950
2026_07_21_gym,flight_97,50.0,4,ok,403.9882,106.1110,15,25,39;42;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,5,ok,403.4819,168.8506,16,25,38;39;43;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,6,ok,385.4185,171.7058,15,25,38;39;43;44;45;46;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,7,ok,352.9056,106.1110,15,25,39;42;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,8,ok,319.8618,150.6611,14,25,38;39;43;45;49;52;53;54;55;56;58;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,9,ok,415.5156,149.9750,15,25,39;42;44;45;46;48;52;53;54;55;56;58;59;60;61,416.2950
2026_07_21_gym,flight_97,50.0,10,ok,353.3228,147.1526,16,25,38;39;43;44;45;46;48;51;52;53;54;55;56;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,11,ok,340.1941,126.2539,16,25,42;44;45;46;48;51;52;53;54;55;56;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,50.0,12,ok,362.3217,141.8401,16,25,38;39;42;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,13,ok,356.5240,148.2068,16,25,38;39;42;43;44;45;46;48;51;52;53;54;56;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,14,ok,352.7802,203.6370,15,25,42;44;46;48;50;51;52;53;54;55;56;58;59;60;61,416.2950
2026_07_21_gym,flight_97,50.0,15,ok,323.3476,116.8668,17,25,38;39;42;44;45;46;48;51;52;53;54;55;56;58;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,16,ok,330.9517,150.6611,14,25,38;39;43;45;49;52;53;54;55;56;58;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,17,ok,342.3749,181.2510,16,25,38;39;42;44;45;46;48;51;52;53;54;56;57;60;62;63,416.2950
2026_07_21_gym,flight_97,50.0,18,ok,395.1128,156.2711,16,25,38;39;42;44;45;46;48;49;52;53;54;55;56;58;59;61,416.2950
2026_07_21_gym,flight_97,50.0,19,ok,351.1379,142.7617,16,25,38;39;42;44;45;46;48;52;53;54;55;56;58;59;60;61,416.2950
2026_07_21_gym,flight_97,50.0,20,ok,320.0839,141.8401,16,25,38;39;42;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,21,ok,352.5643,123.6915,17,25,38;39;42;43;44;45;46;52;53;54;55;56;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,50.0,22,ok,378.8807,222.3335,15,25,38;39;43;45;46;48;51;52;53;54;56;57;60;62;63,416.2950
2026_07_21_gym,flight_97,50.0,23,ok,397.4610,168.8506,16,25,38;39;43;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,50.0,24,ok,306.5011,141.8401,16,25,38;39;42;44;45;46;48;51;52;53;54;56;57;59;60;63,416.2950
2026_07_21_gym,flight_97,75.0,0,ok,359.1277,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,1,ok,338.3688,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,2,ok,350.1838,175.0064,23,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,3,ok,378.1930,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,4,ok,391.2684,126.1295,22,25,38;39;42;43;44;45;46;48;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,75.0,5,ok,464.0621,196.0923,22,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,6,ok,432.8054,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,7,ok,405.9555,123.2382,22,25,38;39;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,8,ok,320.0217,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,9,ok,362.3168,173.0818,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,10,ok,333.6616,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,11,ok,326.9078,208.3372,20,25,38;39;40;43;44;45;46;48;49;51;52;53;54;55;56;57;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,12,ok,365.4887,123.2382,22,25,38;39;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,13,ok,367.2008,122.7900,21,25,38;39;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,14,ok,349.4664,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,15,ok,372.3693,122.7900,21,25,38;39;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,16,ok,354.6647,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,17,ok,346.2655,196.0923,22,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,18,ok,362.3046,208.3372,20,25,38;39;40;43;44;45;46;48;49;51;52;53;54;55;56;57;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,19,ok,360.6840,122.7900,21,25,38;39;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,20,ok,343.0695,123.2382,22,25,38;39;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,21,ok,335.3525,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,22,ok,380.6379,143.1026,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;61;63,416.2950
2026_07_21_gym,flight_97,75.0,23,ok,353.3446,173.0818,22,25,38;39;40;42;43;44;45;46;48;49;51;52;53;54;55;56;57;58;59;60;62;63,416.2950
2026_07_21_gym,flight_97,75.0,24,ok,310.4954,127.1716,23,25,38;39;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,0,ok,358.4931,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,1,ok,376.3743,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,2,ok,343.8610,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,3,ok,351.9542,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,4,ok,333.7702,175.0064,23,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;62;63,416.2950
2026_07_21_gym,flight_97,100.0,5,ok,357.3633,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,6,ok,382.2601,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,7,ok,351.8602,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,8,ok,344.6828,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,9,ok,392.6947,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,10,ok,344.5996,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,11,ok,330.6868,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
2026_07_21_gym,flight_97,100.0,12,ok,372.1379,153.9985,24,25,38;39;40;42;43;44;45;46;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63,416.2950
